chr,start,mappability,gc_content,end,LL_RS2L_G1_1,LL_RS2L_G1_2,LL_RS2L_G1_3
chr4,3240000,0.977731,0.6761,3260000,1298,2659,2859
chr4,3260000,0.824234,0.56045,3280000,729,1521,1562
chr4,3280000,0.990333,0.64405,3300000,1186,2366,2438
chr4,3300000,0.9623,0.6606,3320000,1133,2265,2371
chr4,3320000,0.962299,0.60835,3340000,764,1674,1657
chr4,3340000,0.669621,0.52185,3360000,486,863,999
chr4,3360000,0.690647,0.531,3380000,532,944,1091
chr4,3380000,0.633545,0.5636,3400000,1537,1776,1623
chr4,3400000,0.916797,0.62145,3420000,1417,2223,2339
chr4,3420000,0.881448,0.60815,3440000,1344,2073,2383
chr4,3440000,0.876506,0.61825,3460000,891,1803,1949
chr4,3460000,0.910973,0.6389,3480000,1756,2559,2650
chr4,3480000,0.991408,0.64255,3500000,1613,2616,2788
chr4,3500000,0.954107,0.6359,3520000,1478,2713,2551
chr4,3520000,0.959467,0.66745,3540000,1204,2452,2653
chr4,3540000,0.965953,0.6853,3560000,1402,2691,3114
chr4,3560000,0.989367,0.6571,3580000,1529,2756,3032
chr4,3580000,0.846099,0.66105,3600000,1155,1988,2404
chr4,3600000,1,0.64195,3620000,1230,2598,2515
chr4,3620000,0.9996,0.6596,3640000,1579,2804,2928
chr4,3640000,1,0.67015,3660000,1396,2760,2964
chr4,3660000,0.9988,0.64945,3680000,1188,2578,2536
chr4,3680000,0.990296,0.70125,3700000,1601,3120,3495
chr4,3700000,0.997337,0.6762,3720000,1392,2843,2880
chr4,3720000,0.963172,0.63615,3740000,1345,2417,2621
chr4,3740000,0.952146,0.61345,3760000,1055,1916,2212
chr4,3760000,0.99413,0.66535,3780000,1308,2559,2837
chr4,3780000,0.9862,0.6446,3800000,1223,2317,2624
chr4,3800000,0.990107,0.6787,3820000,1383,2714,2988
chr4,3820000,0.996177,0.66095,3840000,1459,2783,2960
chr4,3840000,0.99905,0.6714,3860000,1492,2703,2963
chr4,3860000,0.999125,0.6611,3880000,1282,2492,2607
chr4,3880000,0.89097,0.628,3900000,1098,2024,2094
chr4,3900000,0.80001,0.5854,3920000,585,1205,1334
chr4,3920000,0.752125,0.6837,3940000,693,1457,1550
chr4,3940000,0.9993,0.63885,3960000,1190,2428,2408
chr4,3960000,0.960746,0.66965,3980000,1339,2538,2730
chr4,3980000,0.954772,0.6671,4000000,1352,2493,2796
chr4,4000000,0.930212,0.67895,4020000,1342,2569,2736
chr4,4020000,0.990867,0.6256,4040000,1751,2944,2830
chr4,4040000,0.945393,0.648,4060000,1061,2073,2482
chr4,4060000,0.964517,0.63945,4080000,1145,2113,2506
chr4,4080000,0.99695,0.6393,4100000,1726,2991,2781
chr4,4100000,0.987047,0.69035,4120000,1641,2839,3211
chr4,4120000,0.93879,0.6684,4140000,1554,2448,2798
chr4,4140000,0.948614,0.6515,4160000,1091,2103,2452
chr4,4160000,0.994429,0.6848,4180000,1399,2565,2892
chr4,4180000,0.828643,0.5716,4200000,1075,1625,1951
chr4,4200000,0.859905,0.60665,4220000,899,1771,2077
chr4,4220000,0.99725,0.66555,4240000,1182,2594,2551
chr4,4240000,0.985551,0.62175,4260000,1038,2131,2395
chr4,4260000,1,0.66005,4280000,1333,2764,2740
chr4,4280000,0.945921,0.5922,4300000,983,1867,2004
chr4,4300000,0.902926,0.57955,4320000,1116,1861,2132
chr4,4320000,0.80741,0.5796,4340000,708,1515,1598
chr4,4340000,0.84732,0.5666,4360000,701,1441,1441
chr4,4360000,0.833537,0.5737,4380000,843,1476,1568
chr4,4380000,0.990533,0.6304,4400000,1152,2226,2347
chr4,4400000,0.982013,0.6602,4420000,1306,2449,2801
chr4,4420000,0.969417,0.57435,4440000,1364,2277,2364
chr4,4440000,0.688242,0.5619,4460000,9406,7477,5145
chr4,4460000,0.20517,0.54025,4480000,278,192,250
chr4,4480000,0.346165,0.5373,4500000,651,585,720
chr4,4500000,0.175693,0.53035,4520000,339,273,369
chr4,4520000,0.161832,0.5306,4540000,131,125,244
chr4,4540000,0.0660453,0.53075,4560000,98,76,128
chr4,4560000,0.22815,0.5319,4580000,171,175,288
chr4,4580000,0.179549,0.5309,4600000,212,201,261
chr4,4600000,0.075958,0.5317,4620000,123,94,176
chr4,4620000,0.0498342,0.5316,4640000,25,25,45
chr4,4640000,0.0981156,0.53185,4660000,61,94,128
chr4,4660000,0.092354,0.5454,4680000,93,103,185
chr4,4680000,0.0689762,0.54035,4700000,503,387,576
chr4,4700000,0.0904171,0.52905,4720000,108,121,150
chr4,4720000,0.098832,0.5311,4740000,30,28,52
chr4,4740000,0.0615459,0.5315,4760000,40,38,74
chr4,4760000,0.0989986,0.5307,4780000,63,74,105
chr4,4780000,0.0661281,0.5227,4800000,61,61,81
chr4,4800000,0.124595,0.5283,4820000,189,178,297
chr4,4820000,0.109162,0.5343,4840000,139,152,180
chr4,4840000,0.0838097,0.53265,4860000,77,81,147
chr4,4860000,0.130298,0.5313,4880000,450,351,489
chr4,4880000,0.117497,0.531,4900000,778,681,651
chr4,4900000,0.609774,0.5378,4920000,2976,1936,2869
chr4,4920000,0.617464,0.5413,4940000,1553,1318,1450
chr4,4940000,0.337651,0.54095,4960000,687,601,733
chr4,4960000,0.456289,0.54145,4980000,1150,810,1252
chr4,4980000,0.9983,0.65505,5000000,1265,2409,2554
chr4,5000000,0.885871,0.6371,5020000,967,1870,2208
chr4,5020000,0.913428,0.67645,5040000,1827,2724,3209
chr4,5040000,0.972906,0.6745,5060000,1432,2649,2939
chr4,5060000,0.895704,0.64595,5080000,1206,2246,2308
chr4,5080000,0.900107,0.64135,5100000,863,1635,1734
chr4,5100000,0.767275,0.64955,5120000,1395,2082,1995
chr4,5120000,0.976949,0.59585,5140000,1720,2588,2525
chr4,5140000,0.959419,0.6614,5160000,221,2453,2549
chr4,5160000,0.95855,0.6614,5180000,30,2421,2597
chr4,5180000,1,0.6126,5200000,15,2047,2068
chr4,5200000,0.994225,0.69375,5220000,56,2870,3255
chr4,5220000,0.956818,0.68745,5240000,64,2526,2866
chr4,5240000,0.859002,0.6293,5260000,19,1811,2160
chr4,5260000,0.993383,0.64495,5280000,39,2327,2367
chr4,5280000,0.99795,0.62555,5300000,49,2296,2405
chr4,5300000,0.87392,0.68155,5320000,33,2019,2447
chr4,5320000,0.940855,0.62065,5340000,108,2094,2299
chr4,5340000,0.999475,0.608,5360000,23,2325,2414
chr4,5360000,0.994102,0.62795,5380000,136,2469,2692
chr4,5380000,0.932207,0.66235,5400000,36,2343,2521
chr4,5400000,0.959399,0.5704,5420000,56,1773,1951
chr4,5420000,0.471077,0.556,5440000,5,5,8
chr4,5440000,0.478238,0.58075,5460000,0,1,3
chr4,5460000,0.693812,0.64615,5480000,59,821,942
chr4,5480000,0.812525,0.5576,5500000,61,1092,1309
chr4,5500000,0.911844,0.6271,5520000,14,2082,2349
chr4,5520000,0.985534,0.6556,5540000,187,2826,2913
chr4,5540000,0.985589,0.63855,5560000,113,2335,2525
chr4,5560000,0.869034,0.58585,5580000,62,1909,1865
chr4,5580000,0.741891,0.5551,5600000,53,1099,1300
chr4,5600000,0.992446,0.5611,5620000,92,1861,1980
chr4,5620000,0.88477,0.6415,5640000,326,2274,2330
chr4,5640000,0.966635,0.6703,5660000,26,2519,3018
chr4,5660000,0.977725,0.688,5680000,261,2946,3213
chr4,5680000,0.999,0.6295,5700000,20,2350,2302
chr4,5700000,0.926104,0.67345,5720000,43,2577,2999
chr4,5720000,0.930487,0.6484,5740000,74,2365,2445
chr4,5740000,0.840196,0.62455,5760000,56,1698,2027
chr4,5760000,0.948684,0.59915,5780000,453,2219,2190
chr4,5780000,0.903432,0.6031,5800000,40,1883,2168
chr4,5800000,0.937642,0.6694,5820000,108,2589,2865
chr4,5820000,0.955296,0.62345,5840000,269,2341,2479
chr4,5840000,0.988871,0.67605,5860000,58,2760,2942
chr4,5860000,0.996591,0.64915,5880000,19,2463,2608
chr4,5880000,0.931084,0.69975,5900000,27,2609,3053
chr4,5900000,0.591857,0.73015,5920000,22,1160,1757
chr4,5920000,0.984825,0.6118,5940000,254,2470,2341
chr4,5940000,0.950007,0.6925,5960000,111,2698,3095
chr4,5960000,0.967718,0.6622,5980000,396,2687,2910
chr4,5980000,0.96671,0.6473,6000000,68,2306,2451
chr4,6000000,1,0.63905,6020000,18,2426,2704
chr4,6020000,0.978191,0.58665,6040000,90,2018,2338
chr4,6040000,0.964168,0.6168,6060000,431,2395,2531
chr4,6060000,0.958602,0.6588,6080000,48,2382,2697
chr4,6080000,0.946757,0.6518,6100000,215,2463,2614
chr4,6100000,0.991183,0.6434,6120000,142,2454,2599
chr4,6120000,0.996025,0.5648,6140000,116,2157,1985
chr4,6140000,0.996767,0.61765,6160000,185,2634,2293
chr4,6160000,0.847429,0.62085,6180000,16,2038,2267
chr4,6180000,0.874619,0.6399,6200000,80,2166,2520
chr4,6200000,0.906411,0.5837,6220000,2310,3653,3529
chr4,6220000,0.901992,0.60995,6240000,98,1922,2037
chr4,6240000,0.97766,0.6327,6260000,134,2478,2582
chr4,6260000,0.939552,0.64155,6280000,102,2406,2590
chr4,6280000,0.896807,0.61625,6300000,247,1977,2242
chr4,6300000,1,0.66845,6320000,258,3027,3271
chr4,6320000,0.996842,0.6395,6340000,70,2525,2486
chr4,6340000,0.961234,0.64095,6360000,328,2561,2645
chr4,6360000,0.86801,0.59885,6380000,500,1993,2148
chr4,6380000,0.966662,0.665,6400000,17,2455,2607
chr4,6400000,1,0.59325,6420000,48,2172,2165
chr4,6420000,0.917584,0.65675,6440000,86,2255,2487
chr4,6440000,0.913575,0.6152,6460000,163,1844,2201
chr4,6460000,0.989181,0.641,6480000,144,2345,2634
chr4,6480000,0.969829,0.65415,6500000,37,2392,2448
chr4,6500000,0.911966,0.5672,6520000,63,1525,1752
chr4,6520000,0.854753,0.69805,6540000,14,1962,2451
chr4,6540000,0.966032,0.71385,6560000,14,2629,3165
chr4,6560000,0.996844,0.66435,6580000,107,2560,2674
chr4,6580000,0.723857,0.70165,6600000,17,1415,1766
chr4,6600000,0.58717,0.59415,6620000,63,910,1047
chr4,6620000,0.740995,0.54365,6640000,27,1007,1253
chr4,6640000,0.989049,0.5468,6660000,144,1666,1812
chr4,6660000,0.854127,0.63735,6680000,1035,2767,2744
chr4,6680000,0.824421,0.6218,6700000,6902,12320,9412
chr4,6700000,0.859207,0.68435,6720000,1947,4642,4141
chr4,6720000,0.811892,0.65855,6740000,176,1732,2215
chr4,6740000,0.947212,0.60445,6760000,1308,2847,2880
chr4,6760000,0.926221,0.58535,6780000,943,2162,2217
chr4,6780000,0.995225,0.62365,6800000,200,2232,2408
chr4,6800000,1,0.6688,6820000,102,2652,2871
chr4,6820000,0.949567,0.6576,6840000,321,2515,2484
chr4,6840000,0.971363,0.63165,6860000,829,2659,2594
chr4,6860000,0.926517,0.54165,6880000,34,1551,1530
chr4,6880000,0.465503,0.56155,6900000,8,7,14
chr4,6900000,0.484495,0.58565,6920000,2,5,11
chr4,6920000,0.791217,0.6633,6940000,12,1414,1423
chr4,6940000,0.791444,0.6591,6960000,467,2211,2400
chr4,6960000,0.924341,0.61625,6980000,86,2038,2060
chr4,6980000,0.971961,0.5675,7000000,114,1733,1966
chr4,7000000,0.99505,0.6877,7020000,71,2745,2984
chr4,7020000,0.974437,0.6121,7040000,102,2080,2202
chr4,7040000,1,0.63265,7060000,46,2312,2566
chr4,7060000,0.996917,0.64925,7080000,89,2474,2863
chr4,7080000,1,0.63195,7100000,58,2387,2520
chr4,7100000,0.990534,0.5944,7120000,191,2095,2342
chr4,7120000,0.980881,0.6326,7140000,40,2252,2426
chr4,7140000,0.994617,0.63525,7160000,43,2385,2583
chr4,7160000,0.983609,0.6191,7180000,110,2357,2507
chr4,7180000,0.993458,0.6838,7200000,260,2928,3259
chr4,7200000,0.938891,0.5741,7220000,471,2177,2297
chr4,7220000,0.998223,0.65995,7240000,544,3024,3164
chr4,7240000,0.934307,0.62915,7260000,618,2369,2597
chr4,7260000,0.870165,0.6217,7280000,49,1689,1731
chr4,7280000,0.680556,0.62345,7300000,40,919,1046
chr4,7300000,0.522864,0.60795,7320000,42,776,836
chr4,7320000,0.419217,0.6004,7340000,48,520,681
chr4,7340000,0.48703,0.61455,7360000,10,357,501
chr4,7360000,0.824243,0.61175,7380000,149,1196,1267
chr4,7380000,0.623619,0.6193,7400000,19,719,808
chr4,7400000,0.420599,0.61695,7420000,7,357,452
chr4,7420000,0.628958,0.6134,7440000,8,775,879
chr4,7440000,0.667602,0.6131,7460000,57,951,998
chr4,7460000,0.377761,0.61215,7480000,59,415,481
chr4,7480000,0.539618,0.61675,7500000,48,733,733
chr4,7500000,0.589287,0.6214,7520000,11,683,785
chr4,7520000,0.520304,0.6196,7540000,8,640,740
chr4,7540000,0.603815,0.61375,7560000,26,839,782
chr4,7560000,0.417414,0.59875,7580000,59,548,647
chr4,7580000,0.490479,0.607,7600000,18,498,547
chr4,7600000,0.918612,0.58195,7620000,76,1401,1546
chr4,7620000,0.798992,0.6203,7640000,6,1243,1489
chr4,7640000,0.94908,0.5886,7660000,78,1613,1672
chr4,7660000,0.823519,0.61395,7680000,270,1464,1761
chr4,7680000,0.670317,0.61945,7700000,87,1016,1079
chr4,7700000,0.371547,0.61695,7720000,65,262,267
chr4,7720000,0.482461,0.61405,7740000,192,609,674
chr4,7740000,0.399099,0.612,7760000,16,333,408
chr4,7760000,0.471616,0.6129,7780000,17,459,546
chr4,7780000,0.428754,0.6134,7800000,57,486,548
chr4,7800000,0.532919,0.61055,7820000,57,569,670
chr4,7820000,0.387459,0.59985,7840000,10,304,373
chr4,7840000,0.563983,0.60495,7860000,62,683,779
chr4,7860000,0.385153,0.6042,7880000,19,398,475
chr4,7880000,0.629272,0.60465,7900000,156,819,942
chr4,7900000,0.516902,0.59785,7920000,84,730,847
chr4,7920000,0.440471,0.6016,7940000,33,578,682
chr4,7940000,0.456149,0.6031,7960000,12,616,780
chr4,7960000,0.39156,0.6176,7980000,6,424,527
chr4,7980000,0.424912,0.61725,8000000,18,457,525
chr4,8000000,0.54684,0.59995,8020000,590,997,965
chr4,8020000,0.504298,0.58495,8040000,30,672,773
chr4,8040000,0.247967,0.57765,8060000,2,268,323
chr4,8060000,0.290429,0.6094,8080000,47,321,323
chr4,8080000,0.455843,0.5942,8100000,37,604,711
chr4,8100000,0.349813,0.61275,8120000,28,336,489
chr4,8120000,0.668951,0.59285,8140000,529,1232,1272
chr4,8140000,0.556026,0.60305,8160000,373,842,850
chr4,8160000,0.355758,0.59545,8180000,87,483,600
chr4,8180000,0.578539,0.61415,8200000,58,673,819
chr4,8200000,0.472271,0.61555,8220000,14,522,615
chr4,8220000,0.289934,0.6179,8240000,41,674,1036
chr4,8240000,0.183905,0.61835,8260000,2,130,166
chr4,8260000,0.234626,0.6129,8280000,11,241,361
chr4,8280000,0.180184,0.6175,8300000,7,157,214
chr4,8300000,0.186029,0.616,8320000,43,225,274
chr4,8320000,0.137996,0.61515,8340000,32,147,211
chr4,8340000,0.253401,0.61735,8360000,14,310,334
chr4,8360000,0.240844,0.61355,8380000,5,262,288
chr4,8380000,0.259945,0.60365,8400000,121,320,327
chr4,8400000,0.283989,0.60235,8420000,72,208,254
chr4,8420000,0.27712,0.60585,8440000,5,184,261
chr4,8440000,0.21439,0.61405,8460000,9,169,270
chr4,8460000,0.215725,0.6139,8480000,6,178,239
chr4,8480000,0.203888,0.61395,8500000,15,170,214
chr4,8500000,0.185849,0.6143,8520000,4,207,262
chr4,8520000,0.156679,0.61465,8540000,8,106,155
chr4,8540000,0.185381,0.6151,8560000,10,193,254
chr4,8560000,0.182826,0.61495,8580000,25,127,199
chr4,8580000,0.211398,0.6142,8600000,85,342,376
chr4,8600000,0.105541,0.61565,8620000,1,102,154
chr4,8620000,0.129227,0.6148,8640000,3,149,218
chr4,8640000,0.216584,0.61665,8660000,3,184,231
chr4,8660000,0.149469,0.61605,8680000,21,102,152
chr4,8680000,0.146224,0.6138,8700000,20,142,200
chr4,8700000,0.207952,0.6125,8720000,5,169,241
chr4,8720000,0.365261,0.614,8740000,11,396,500
chr4,8740000,0.348765,0.5924,8760000,251,602,665
chr4,8760000,0.272919,0.58905,8780000,10,323,448
chr4,8780000,0.298046,0.60815,8800000,14,356,445
chr4,8800000,0.220511,0.617,8820000,5,183,215
chr4,8820000,0.178933,0.61835,8840000,5,178,179
chr4,8840000,0.146414,0.6196,8860000,1,103,133
chr4,8860000,0.132292,0.6192,8880000,3,94,114
chr4,8880000,0.125357,0.6196,8900000,51,161,146
chr4,8900000,0.147752,0.6193,8920000,12,117,121
chr4,8920000,0.170327,0.6189,8940000,4,143,193
chr4,8940000,0.207038,0.6185,8960000,68,247,280
chr4,8960000,0.246106,0.57715,8980000,1,189,235
chr4,8980000,0.265132,0.6114,9000000,6,377,454
chr4,9000000,0.157748,0.60945,9020000,4,125,152
chr4,9020000,0.154339,0.5991,9040000,9,115,154
chr4,9040000,0.29157,0.6062,9060000,2,343,428
chr4,9060000,0.293578,0.6154,9080000,14,325,407
chr4,9080000,0.326184,0.59365,9100000,76,482,576
chr4,9100000,0.344827,0.6169,9120000,41,400,624
chr4,9120000,0.243146,0.60445,9140000,5,245,341
chr4,9140000,0.328748,0.5959,9160000,30,438,472
chr4,9160000,0.237725,0.59435,9180000,10,241,249
chr4,9180000,0.308906,0.6119,9200000,8,342,433
chr4,9200000,0.330819,0.59015,9220000,9,397,444
chr4,9220000,0.260277,0.61355,9240000,8,236,305
chr4,9240000,0.290972,0.61285,9260000,3,251,288
chr4,9260000,0.411588,0.584,9280000,178,699,730
chr4,9280000,0.352493,0.6149,9300000,75,457,532
chr4,9300000,0.306944,0.6066,9320000,4,468,544
chr4,9320000,0.270211,0.5812,9340000,72,432,545
chr4,9340000,0.337324,0.5917,9360000,8,424,516
chr4,9360000,0.149924,0.6163,9380000,1,117,122
chr4,9380000,0.374985,0.61755,9400000,20,260,366
chr4,9400000,0.23443,0.61235,9420000,6,133,175
chr4,9420000,0.248893,0.612,9440000,3,255,313
chr4,9440000,0.408011,0.59805,9460000,122,520,598
chr4,9460000,0.514023,0.61195,9480000,26,548,697
chr4,9480000,0.297339,0.6017,9500000,15,264,331
chr4,9500000,0.219041,0.61615,9520000,12,180,214
chr4,9520000,0.252994,0.61605,9540000,7,204,254
chr4,9540000,0.445235,0.61245,9560000,14,362,471
chr4,9560000,0.441698,0.61345,9580000,7,459,567
chr4,9580000,0.318632,0.61385,9600000,9,249,317
chr4,9600000,0.313766,0.6146,9620000,5,211,265
chr4,9620000,0.276829,0.59945,9640000,18,331,373
chr4,9640000,0.385374,0.59235,9660000,18,524,632
chr4,9660000,0.379255,0.6004,9680000,8,350,491
chr4,9680000,0.341216,0.6006,9700000,5,382,484
chr4,9700000,0.163893,0.6128,9720000,7,119,147
chr4,9720000,0.286592,0.611,9740000,7,266,293
chr4,9740000,0.420147,0.59615,9760000,2903,2627,2412
chr4,9760000,0.373354,0.596,9780000,875,1245,1078
chr4,9780000,0.349347,0.5903,9800000,34,513,689
chr4,9800000,0.331868,0.57685,9820000,7,392,459
chr4,9820000,0.520877,0.5821,9840000,25,671,872
chr4,9840000,0.455763,0.56815,9860000,20,554,763
chr4,9860000,0.502606,0.60545,9880000,38,679,989
chr4,9880000,0.392957,0.59495,9900000,17,525,729
chr4,9900000,0.336589,0.5827,9920000,8,364,515
chr4,9920000,0.356424,0.6148,9940000,47,403,513
chr4,9940000,0.294988,0.61735,9960000,7,263,340
chr4,9960000,0.25518,0.6179,9980000,9,195,276
chr4,9980000,0.772842,0.5897,10000000,446,1315,1330
chr4,10000000,0.544566,0.5755,10020000,127,787,978
chr4,10020000,0.355881,0.60195,10040000,17,476,584
chr4,10040000,0.243396,0.6121,10060000,8,193,252
chr4,10060000,0.226687,0.61105,10080000,3,189,280
chr4,10080000,0.315689,0.60695,10100000,22,291,359
chr4,10100000,0.32689,0.61375,10120000,8,331,451
chr4,10120000,0.357446,0.60885,10140000,8,335,401
chr4,10140000,0.438511,0.61375,10160000,62,440,459
chr4,10160000,0.475101,0.6028,10180000,25,552,717
chr4,10180000,0.464939,0.61125,10200000,16,588,755
chr4,10200000,0.544336,0.6097,10220000,208,1107,1066
chr4,10220000,0.383105,0.5886,10240000,60,479,550
chr4,10240000,0.266854,0.6146,10260000,24,204,207
chr4,10260000,0.423911,0.61495,10280000,11,434,514
chr4,10280000,0.56041,0.6116,10300000,16,613,732
chr4,10300000,0.434493,0.61195,10320000,29,492,606
chr4,10320000,0.29731,0.61335,10340000,3,217,295
chr4,10340000,0.385173,0.6012,10360000,39,444,499
chr4,10360000,0.468927,0.59255,10380000,150,655,832
chr4,10380000,0.444383,0.61565,10400000,13,491,553
chr4,10400000,0.384352,0.6252,10420000,4,420,464
chr4,10420000,0.43109,0.6233,10440000,11,494,584
chr4,10440000,0.435612,0.6224,10460000,14,469,546
chr4,10460000,0.405734,0.6214,10480000,221,653,772
chr4,10480000,0.403091,0.61025,10500000,17,380,509
chr4,10500000,0.279176,0.60865,10520000,57,261,333
chr4,10520000,0.327601,0.6084,10540000,5,375,433
chr4,10540000,0.277564,0.6269,10560000,3,281,373
chr4,10560000,0.454079,0.61145,10580000,7,634,809
chr4,10580000,0.539636,0.6145,10600000,19,703,918
chr4,10600000,0.469483,0.60225,10620000,47,615,884
chr4,10620000,0.552971,0.59985,10640000,160,826,912
chr4,10640000,0.500394,0.62,10660000,5,549,667
chr4,10660000,0.412845,0.60065,10680000,16,494,657
chr4,10680000,0.470541,0.6159,10700000,4,577,754
chr4,10700000,0.301982,0.61425,10720000,1,358,439
chr4,10720000,0.54181,0.62385,10740000,25,776,897
chr4,10740000,0.508034,0.6045,10760000,60,638,786
chr4,10760000,0.49659,0.62295,10780000,11,569,687
chr4,10780000,0.35899,0.62385,10800000,11,410,456
chr4,10800000,0.266095,0.62505,10820000,23,186,223
chr4,10820000,0.524601,0.6253,10840000,14,650,718
chr4,10840000,0.568945,0.60855,10860000,246,755,890
chr4,10860000,0.590981,0.61545,10880000,12,666,766
chr4,10880000,0.666307,0.58465,10900000,70,971,1126
chr4,10900000,0.569439,0.5972,10920000,433,1118,1076
chr4,10920000,0.39946,0.61325,10940000,3,407,430
chr4,10940000,0.744306,0.5877,10960000,105,976,1081
chr4,10960000,0.750126,0.5802,10980000,30,1055,1255
chr4,10980000,0.783532,0.58365,11000000,642,1858,1925
chr4,11000000,0.88976,0.63155,11020000,9361,8539,9522
chr4,11020000,0.72486,0.68275,11040000,6150,5579,7260
chr4,11040000,0.986047,0.62705,11060000,16,2098,2331
chr4,11060000,0.98517,0.61135,11080000,153,2054,2333
chr4,11080000,0.997225,0.6344,11100000,140,2627,2764
chr4,11100000,0.96875,0.6501,11120000,1077,2859,3212
chr4,11120000,0.964716,0.5969,11140000,565,2014,2433
chr4,11140000,0.991829,0.6375,11160000,20,2327,2469
chr4,11160000,1,0.63495,11180000,94,2403,2499
chr4,11180000,0.980108,0.62465,11200000,106,2244,2564
chr4,11200000,0.782149,0.60645,11220000,169,1542,1659
chr4,11220000,0.9938,0.65135,11240000,36,2572,2762
chr4,11240000,0.933615,0.641,11260000,139,2310,2378
chr4,11260000,0.986084,0.6859,11280000,72,2790,3129
chr4,11280000,0.902643,0.59365,11300000,31,1581,1941
chr4,11300000,0.88174,0.60195,11320000,18,1608,1830
chr4,11320000,0.991889,0.66175,11340000,27,2509,2579
chr4,11340000,0.916258,0.6062,11360000,252,1807,2034
chr4,11360000,0.823769,0.6357,11380000,237,1681,1828
chr4,11380000,0.7128,0.6379,11400000,23,1135,1388
chr4,11400000,0.99615,0.67375,11420000,41,2735,2995
chr4,11420000,0.959119,0.6121,11440000,88,2130,2175
chr4,11440000,0.837047,0.58015,11460000,22,1543,1555
chr4,11460000,0.958654,0.64295,11480000,8887,8701,9493
chr4,11480000,0.798337,0.6532,11500000,2057,2958,3512
chr4,11500000,0.962688,0.68575,11520000,42,2361,3044
chr4,11520000,0.959479,0.6653,11540000,80,2557,2702
chr4,11540000,0.809549,0.6921,11560000,141,2110,2374
chr4,11560000,0.970117,0.59805,11580000,40,2025,2038
chr4,11580000,0.943346,0.6182,11600000,141,2174,2323
chr4,11600000,0.912217,0.58475,11620000,39,1656,1475
chr4,11620000,0.995018,0.6817,11640000,31,2785,3144
chr4,11640000,0.974294,0.66525,11660000,73,2671,2861
chr4,11660000,0.987583,0.6464,11680000,264,2682,2774
chr4,11680000,0.912906,0.6065,11700000,166,1995,2086
chr4,11700000,0.965415,0.67025,11720000,17,2481,2731
chr4,11720000,1,0.6436,11740000,90,2402,2468
chr4,11740000,0.998126,0.62385,11760000,12,2185,2196
chr4,11760000,0.939211,0.61925,11780000,644,2246,2422
chr4,11780000,0.934637,0.5753,11800000,423,2015,2090
chr4,11800000,0.899919,0.5936,11820000,2167,3851,3567
chr4,11820000,0.940386,0.63895,11840000,511,2927,3068
chr4,11840000,0.875455,0.60515,11860000,610,1970,2101
chr4,11860000,0.841885,0.62365,11880000,122,1751,2006
chr4,11880000,0.770678,0.5867,11900000,21,1209,1272
chr4,11900000,0.975628,0.6012,11920000,12415,15651,18899
chr4,11920000,0.975489,0.6064,11940000,80,2166,2124
chr4,11940000,0.955228,0.56435,11960000,202,1902,1878
chr4,11960000,0.917407,0.50605,11980000,43,1306,1328
chr4,11980000,0.942718,0.59475,12000000,443,1979,2031
chr4,12000000,0.951069,0.5669,12020000,174,1639,1993
chr4,12020000,0.892167,0.58435,12040000,209,1612,1832
chr4,12040000,0.750927,0.5728,12060000,258,1091,1363
chr4,12060000,0.943737,0.5896,12080000,275,1733,1902
chr4,12080000,0.670514,0.60475,12100000,33,1048,1345
chr4,12100000,0.733292,0.5591,12120000,2498,2973,2727
chr4,12120000,0.227798,0.60745,12140000,17,29,34
chr4,12140000,0.213093,0.6103,12160000,12,20,22
chr4,12160000,0.213958,0.6087,12180000,8,3,3
chr4,12180000,0.234537,0.58565,12200000,25,61,54
chr4,12200000,0.232502,0.5942,12220000,21,35,50
chr4,12220000,0.772944,0.65365,12240000,105,1814,2015
chr4,12240000,0.948104,0.6386,12260000,111,2406,2435
chr4,12260000,0.943529,0.65665,12280000,65,2415,2629
chr4,12280000,0.988932,0.65465,12300000,31,2551,2667
chr4,12300000,0.92955,0.6948,12320000,253,2849,3026
chr4,12320000,0.792971,0.6941,12340000,6,1611,1898
chr4,12340000,0.970518,0.6461,12360000,209,2430,2701
chr4,12360000,0.820596,0.5942,12380000,862,2131,2246
chr4,12380000,0.947413,0.63945,12400000,28,2229,2370
chr4,12400000,0.97565,0.64055,12420000,785,3080,2960
chr4,12420000,0.977783,0.6404,12440000,196,2529,2681
chr4,12440000,0.982555,0.6159,12460000,14,2169,2164
chr4,12460000,0.995675,0.6389,12480000,23,2087,2225
chr4,12480000,0.846875,0.61105,12500000,104,1855,2062
chr4,12500000,0.818127,0.63625,12520000,39,2122,2398
chr4,12520000,0.95915,0.67755,12540000,84,2447,2885
chr4,12540000,0.979375,0.6725,12560000,45,2510,2820
chr4,12560000,0.932961,0.6852,12580000,55,2286,2675
chr4,12580000,0.986907,0.60085,12600000,762,2738,2831
chr4,12600000,0.989117,0.5926,12620000,1320,3025,2989
chr4,12620000,1,0.5929,12640000,337,2191,2167
chr4,12640000,0.973487,0.6465,12660000,450,2630,2759
chr4,12660000,0.941567,0.6247,12680000,2723,4282,4407
chr4,12680000,0.919924,0.6368,12700000,220,2054,2217
chr4,12700000,0.75045,0.61375,12720000,58,1068,1196
chr4,12720000,0.956787,0.63905,12740000,715,2733,2485
chr4,12740000,0.994804,0.63375,12760000,181,2610,2831
chr4,12760000,0.9977,0.69345,12780000,62,2791,3245
