chr,start,mappability,gc_content,end,LL_RS2L_G1_1,LL_RS2L_G1_2,LL_RS2L_G1_3
chr4,18660000,0.987033,0.6202,18670000,530,513,1094
chr4,18670000,1,0.6077,18680000,487,476,948
chr4,18680000,1,0.6364,18690000,514,558,1144
chr4,18690000,1,0.6719,18700000,687,620,1377
chr4,18700000,1,0.608,18710000,401,505,926
chr4,18710000,1,0.6702,18720000,659,681,1367
chr4,18720000,0.973448,0.7052,18730000,708,663,1594
chr4,18730000,1,0.6342,18740000,590,566,1238
chr4,18740000,0.900508,0.6251,18750000,528,517,1201
chr4,18750000,1,0.5968,18760000,441,489,870
chr4,18760000,1,0.6132,18770000,436,453,943
chr4,18770000,1,0.6352,18780000,522,571,1130
chr4,18780000,1,0.6681,18790000,702,677,1307
chr4,18790000,1,0.6129,18800000,483,511,982
chr4,18800000,1,0.6397,18810000,583,574,1140
chr4,18810000,0.907167,0.6318,18820000,517,543,1132
chr4,18820000,1,0.6321,18830000,529,571,1110
chr4,18830000,1,0.6916,18840000,669,697,1477
chr4,18840000,0.99435,0.6456,18850000,557,567,1087
chr4,18850000,0.99105,0.6709,18860000,624,623,1363
chr4,18860000,1,0.68,18870000,682,694,1490
chr4,18870000,1,0.6562,18880000,583,588,1240
chr4,18880000,1,0.6743,18890000,652,645,1317
chr4,18890000,1,0.6394,18900000,601,606,1180
chr4,18900000,1,0.6165,18910000,450,477,985
chr4,18910000,1,0.6388,18920000,521,562,1084
chr4,18920000,1,0.6768,18930000,675,667,1381
chr4,18930000,1,0.6401,18940000,509,593,1088
chr4,18940000,1,0.6354,18950000,419,460,1074
chr4,18950000,1,0.6529,18960000,489,593,1102
chr4,18960000,1,0.6484,18970000,521,546,1135
chr4,18970000,1,0.6655,18980000,617,593,1284
chr4,18980000,0.999267,0.6963,18990000,720,680,1574
chr4,18990000,1,0.625,19000000,575,604,1207
chr4,19000000,0.958833,0.6102,19010000,471,495,1018
chr4,19010000,0.924865,0.6533,19020000,1087,1022,1588
chr4,19020000,0.941417,0.5931,19030000,1615,1140,1808
chr4,19030000,1,0.6595,19040000,607,628,1249
chr4,19040000,1,0.6528,19050000,522,576,1102
chr4,19050000,1,0.6288,19060000,322,302,663
chr4,19060000,0.938505,0.6388,19070000,480,521,964
chr4,19070000,0.99044,0.671,19080000,664,718,1393
chr4,19080000,0.99805,0.6255,19090000,621,601,1207
chr4,19090000,0.959158,0.6497,19100000,485,516,1138
chr4,19100000,1,0.6682,19110000,703,681,1327
chr4,19110000,0.995592,0.6524,19120000,549,592,1277
chr4,19120000,1,0.6477,19130000,597,601,1276
chr4,19130000,0.988781,0.6414,19140000,605,614,1150
chr4,19140000,0.615323,0.6589,19150000,395,388,945
chr4,19150000,1,0.6403,19160000,524,565,1132
chr4,19160000,0.9941,0.629,19170000,500,514,1030
chr4,19170000,1,0.668,19180000,641,667,1332
chr4,19180000,0.99825,0.6823,19190000,689,694,1478
chr4,19190000,0.96455,0.5964,19200000,380,469,848
chr4,19200000,0.974925,0.6134,19210000,512,540,929
chr4,19210000,1,0.621,19220000,517,590,1027
chr4,19220000,1,0.6352,19230000,546,585,1133
chr4,19230000,0.948427,0.5906,19240000,521,551,900
chr4,19240000,1,0.656,19250000,582,563,1206
chr4,19250000,1,0.684,19260000,691,717,1428
chr4,19260000,0.99985,0.63,19270000,479,471,1062
chr4,19270000,0.890076,0.5797,19280000,397,370,886
chr4,19280000,0.793264,0.6294,19290000,423,387,939
chr4,19290000,0.945518,0.6829,19300000,485,465,1182
chr4,19300000,0.950331,0.6787,19310000,604,589,1249
chr4,19310000,1,0.6656,19320000,591,625,1371
chr4,19320000,0.9978,0.6814,19330000,647,716,1379
chr4,19330000,0.9902,0.6193,19340000,506,562,985
chr4,19340000,0.99735,0.6153,19350000,465,541,993
chr4,19350000,1,0.6606,19360000,654,678,1367
chr4,19360000,1,0.6309,19370000,556,567,1162
chr4,19370000,1,0.6374,19380000,604,623,1277
chr4,19380000,0.9984,0.6692,19390000,667,636,1300
chr4,19390000,1,0.6379,19400000,597,633,1311
chr4,19400000,0.9992,0.6148,19410000,548,549,1129
chr4,19410000,0.99885,0.652,19420000,538,554,1310
chr4,19420000,1,0.6233,19430000,471,561,1046
chr4,19430000,0.987117,0.6236,19440000,485,481,1004
chr4,19440000,0.92585,0.6107,19450000,557,659,1168
chr4,19450000,0.977217,0.6544,19460000,612,582,1251
chr4,19460000,0.947058,0.6405,19470000,2466,1831,2809
chr4,19470000,0.961638,0.66,19480000,888,751,1649
chr4,19480000,1,0.6165,19490000,473,537,1022
chr4,19490000,0.969973,0.5626,19500000,455,421,949
chr4,19500000,0.905236,0.5338,19510000,273,290,779
chr4,19510000,0.918917,0.5771,19520000,373,373,921
chr4,19520000,0.988157,0.642,19530000,621,675,1419
chr4,19530000,0.987638,0.6385,19540000,658,874,1609
chr4,19540000,0.92685,0.6501,19550000,491,433,1103
chr4,19550000,1,0.6316,19560000,550,645,1344
chr4,19560000,1,0.6171,19570000,498,554,1057
chr4,19570000,1,0.6406,19580000,561,586,1252
chr4,19580000,1,0.6396,19590000,576,622,1225
chr4,19590000,0.99725,0.684,19600000,724,680,1616
chr4,19600000,1,0.622,19610000,520,537,1109
chr4,19610000,1,0.6111,19620000,494,496,949
chr4,19620000,1,0.6253,19630000,518,569,1037
chr4,19630000,1,0.5924,19640000,454,569,975
chr4,19640000,1,0.6483,19650000,517,585,1246
chr4,19650000,0.929467,0.6256,19660000,625,568,1108
chr4,19660000,0.985325,0.6814,19670000,610,609,1391
chr4,19670000,0.973542,0.6143,19680000,431,468,978
chr4,19680000,0.925103,0.6971,19690000,643,617,1370
chr4,19690000,0.99755,0.6829,19700000,656,659,1489
chr4,19700000,0.986822,0.6772,19710000,686,631,1560
chr4,19710000,1,0.6504,19720000,566,581,1164
chr4,19720000,0.96985,0.6342,19730000,525,532,1056
chr4,19730000,0.836033,0.5851,19740000,255,326,642
chr4,19740000,0.980633,0.6479,19750000,561,602,1211
chr4,19750000,0.977784,0.6465,19760000,550,574,1272
chr4,19760000,1,0.6519,19770000,625,575,1261
chr4,19770000,0.980293,0.6682,19780000,653,631,1455
chr4,19780000,0.980017,0.6677,19790000,672,599,1522
chr4,19790000,0.812333,0.6235,19800000,328,287,817
chr4,19800000,0.773583,0.6232,19810000,393,451,623
chr4,19810000,0.896067,0.6281,19820000,430,411,1051
chr4,19820000,0.934133,0.693,19830000,1235,955,1882
chr4,19830000,0.979846,0.6474,19840000,979,920,1455
chr4,19840000,0.975474,0.6345,19850000,580,575,1219
chr4,19850000,0.907966,0.6622,19860000,541,575,1113
chr4,19860000,0.99625,0.5772,19870000,473,544,955
chr4,19870000,0.931084,0.6907,19880000,664,629,1454
chr4,19880000,0.980117,0.5175,19890000,542,532,828
chr4,19890000,0.834367,0.6227,19900000,414,393,921
chr4,19900000,0.743867,0.6293,19910000,273,263,622
chr4,19910000,0.940379,0.6738,19920000,634,538,1178
chr4,19920000,0.81361,0.667,19930000,397,356,828
chr4,19930000,0.945858,0.6609,19940000,561,550,1141
chr4,19940000,1,0.6951,19950000,615,565,1331
chr4,19950000,0.979693,0.6552,19960000,564,593,1209
chr4,19960000,0.921888,0.6282,19970000,397,434,1007
chr4,19970000,0.9967,0.6507,19980000,599,574,1248
chr4,19980000,1,0.6315,19990000,544,499,1094
chr4,19990000,1,0.6494,20000000,556,653,1206
chr4,20000000,1,0.6297,20010000,483,610,1061
chr4,20010000,1,0.6166,20020000,474,534,993
chr4,20020000,1,0.6309,20030000,546,579,1144
chr4,20030000,1,0.614,20040000,512,591,1059
chr4,20040000,1,0.6648,20050000,783,624,1349
chr4,20050000,0.99095,0.6552,20060000,1220,641,1315
chr4,20060000,0.9886,0.6285,20070000,977,525,1034
chr4,20070000,1,0.639,20080000,999,540,1123
chr4,20080000,1,0.6463,20090000,1133,560,1197
chr4,20090000,0.99695,0.6471,20100000,1096,578,1186
chr4,20100000,0.992,0.6272,20110000,1394,1148,1376
chr4,20110000,0.998361,0.6414,20120000,935,486,996
chr4,20120000,1,0.6587,20130000,1143,643,1238
chr4,20130000,1,0.6097,20140000,706,404,753
chr4,20140000,1,0.6303,20150000,698,385,735
chr4,20150000,0.917363,0.6801,20160000,1246,592,1394
chr4,20160000,0.917351,0.6678,20170000,1110,529,1287
chr4,20170000,1,0.6328,20180000,1036,510,1082
chr4,20180000,1,0.6491,20190000,1115,566,1170
chr4,20190000,1,0.6508,20200000,1173,624,1244
chr4,20200000,1,0.6372,20210000,1139,615,1261
chr4,20210000,1,0.6567,20220000,1035,565,1211
chr4,20220000,1,0.6416,20230000,982,470,1045
chr4,20230000,1,0.6463,20240000,1145,584,1168
chr4,20240000,0.95881,0.633,20250000,1118,545,1229
chr4,20250000,0.954505,0.6386,20260000,1072,614,1219
chr4,20260000,1,0.6525,20270000,1203,557,1223
chr4,20270000,1,0.6301,20280000,1033,495,1064
chr4,20280000,0.99925,0.6328,20290000,998,572,1138
chr4,20290000,0.982123,0.6717,20300000,1291,609,1310
chr4,20300000,0.995408,0.6858,20310000,1328,610,1488
chr4,20310000,1,0.6223,20320000,909,499,973
chr4,20320000,1,0.6885,20330000,1369,669,1501
chr4,20330000,0.965959,0.6779,20340000,1323,598,1338
chr4,20340000,1,0.6417,20350000,1111,636,1148
chr4,20350000,0.742761,0.606,20360000,566,318,690
chr4,20360000,1,0.6417,20370000,1003,469,1086
chr4,20370000,1,0.6236,20380000,923,498,1063
chr4,20380000,0.897741,0.6204,20390000,838,415,938
chr4,20390000,0.962617,0.6308,20400000,847,449,1069
chr4,20400000,0.996987,0.6517,20410000,1064,575,1127
chr4,20410000,1,0.6182,20420000,753,429,858
chr4,20420000,0.958733,0.6415,20430000,1006,519,1133
chr4,20430000,1,0.585,20440000,937,546,1070
chr4,20440000,0.9995,0.5664,20450000,1093,758,1197
chr4,20450000,1,0.6728,20460000,1223,614,1254
chr4,20460000,0.94755,0.6363,20470000,1014,561,1053
chr4,20470000,0.7789,0.6266,20480000,599,344,709
chr4,20480000,0.95265,0.6097,20490000,681,341,728
chr4,20490000,0.97945,0.6429,20500000,892,483,970
chr4,20500000,0.997098,0.6874,20510000,1270,670,1444
chr4,20510000,1,0.6772,20520000,1340,658,1374
chr4,20520000,1,0.5909,20530000,958,467,949
chr4,20530000,1,0.6089,20540000,844,468,936
chr4,20540000,0.971392,0.6401,20550000,1013,586,1087
chr4,20550000,0.932208,0.6469,20560000,948,500,1020
chr4,20560000,0.99975,0.6558,20570000,1207,583,1346
chr4,20570000,0.99965,0.684,20580000,1388,639,1362
chr4,20580000,0.983279,0.6941,20590000,1344,630,1594
chr4,20590000,0.998217,0.633,20600000,1049,516,1042
chr4,20600000,1,0.6287,20610000,1063,495,1063
chr4,20610000,0.991183,0.6614,20620000,1179,602,1339
chr4,20620000,1,0.6683,20630000,1303,658,1378
chr4,20630000,0.9982,0.6423,20640000,1099,556,1106
chr4,20640000,0.996008,0.6516,20650000,1218,624,1309
chr4,20650000,0.998733,0.6605,20660000,1200,593,1285
chr4,20660000,1,0.6418,20670000,915,454,1002
chr4,20670000,1,0.6426,20680000,1094,555,1214
chr4,20680000,1,0.6772,20690000,1255,622,1377
chr4,20690000,1,0.6542,20700000,1194,617,1282
chr4,20700000,0.964549,0.6673,20710000,1081,544,1237
chr4,20710000,1,0.6394,20720000,1176,686,1187
chr4,20720000,1,0.6152,20730000,973,508,1017
chr4,20730000,1,0.6412,20740000,1016,584,1115
chr4,20740000,1,0.673,20750000,1223,616,1330
chr4,20750000,0.9988,0.6649,20760000,1039,538,1171
chr4,20760000,0.989567,0.6991,20770000,1564,673,1646
chr4,20770000,1,0.6331,20780000,1067,563,1061
chr4,20780000,1,0.6148,20790000,708,366,838
chr4,20790000,1,0.608,20800000,922,637,891
chr4,20800000,1,0.6515,20810000,1030,513,1131
chr4,20810000,0.833491,0.712,20820000,1526,708,1582
chr4,20820000,0.998969,0.6555,20830000,1030,535,1097
chr4,20830000,1,0.6413,20840000,962,453,963
chr4,20840000,0.99255,0.6693,20850000,1200,593,1212
chr4,20850000,0.9756,0.6216,20860000,978,488,1095
chr4,20860000,0.9962,0.6458,20870000,1145,574,1254
chr4,20870000,0.9936,0.6364,20880000,1038,553,1059
chr4,20880000,1,0.6475,20890000,1102,600,1148
chr4,20890000,0.9957,0.603,20900000,947,520,1080
chr4,20900000,0.972333,0.6572,20910000,1174,585,1396
chr4,20910000,0.96105,0.6886,20920000,1349,635,1490
chr4,20920000,1,0.6731,20930000,1243,638,1335
chr4,20930000,1,0.6516,20940000,1193,565,1149
chr4,20940000,0.95435,0.6159,20950000,1717,1278,1411
chr4,20950000,0.9762,0.6378,20960000,1285,1046,1307
chr4,20960000,1,0.6284,20970000,1026,602,1059
chr4,20970000,1,0.6337,20980000,976,583,985
chr4,20980000,1,0.6712,20990000,1314,681,1375
chr4,20990000,1,0.6265,21000000,832,476,920
chr4,21000000,1,0.6407,21010000,975,459,981
chr4,21010000,1,0.6319,21020000,1085,722,1098
chr4,21020000,0.9087,0.6331,21030000,948,417,1033
chr4,21030000,0.994,0.6548,21040000,1112,624,1165
chr4,21040000,1,0.6548,21050000,1240,605,1215
chr4,21050000,1,0.6843,21060000,1402,648,1692
chr4,21060000,0.9862,0.6257,21070000,1092,600,1081
chr4,21070000,1,0.6756,21080000,1190,547,1324
chr4,21080000,0.99835,0.6167,21090000,922,513,1038
chr4,21090000,0.98785,0.6287,21100000,913,494,968
chr4,21100000,0.898906,0.6594,21110000,980,530,1157
chr4,21110000,0.99975,0.6279,21120000,1029,566,1098
chr4,21120000,1,0.6325,21130000,1088,618,1053
chr4,21130000,1,0.6038,21140000,874,488,887
chr4,21140000,1,0.6309,21150000,975,515,1085
chr4,21150000,1,0.698,21160000,1490,686,1464
chr4,21160000,1,0.6356,21170000,1156,566,1212
chr4,21170000,1,0.6164,21180000,814,478,865
chr4,21180000,0.99765,0.6767,21190000,1233,664,1374
chr4,21190000,0.9999,0.6291,21200000,827,462,954
chr4,21200000,0.979067,0.6625,21210000,1093,554,1152
chr4,21210000,1,0.5977,21220000,766,427,809
chr4,21220000,0.962096,0.6416,21230000,1115,596,1248
chr4,21230000,0.9827,0.678,21240000,1225,663,1492
chr4,21240000,0.962167,0.6825,21250000,1516,801,1544
chr4,21250000,1,0.5863,21260000,1627,1755,1802
chr4,21260000,1,0.632,21270000,1050,533,1168
chr4,21270000,0.997733,0.6163,21280000,971,492,1039
chr4,21280000,1,0.6293,21290000,1066,558,1137
chr4,21290000,0.97485,0.639,21300000,1036,501,1111
chr4,21300000,0.969159,0.7122,21310000,1400,681,1616
chr4,21310000,0.998635,0.6357,21320000,930,533,1064
chr4,21320000,1,0.6198,21330000,956,509,1006
chr4,21330000,1,0.6172,21340000,1057,585,1020
chr4,21340000,0.9961,0.6741,21350000,1255,587,1337
chr4,21350000,1,0.6156,21360000,902,551,957
chr4,21360000,1,0.6829,21370000,1427,716,1479
chr4,21370000,1,0.6298,21380000,1042,528,1139
chr4,21380000,1,0.608,21390000,783,518,906
chr4,21390000,1,0.68,21400000,1270,624,1421
chr4,21400000,0.9943,0.6639,21410000,1253,648,1292
chr4,21410000,0.982833,0.667,21420000,1291,607,1365
chr4,21420000,0.9997,0.6652,21430000,1290,635,1421
chr4,21430000,1,0.6882,21440000,1302,671,1504
chr4,21440000,0.98969,0.6355,21450000,1124,559,1218
chr4,21450000,1,0.6288,21460000,900,453,936
chr4,21460000,0.782965,0.6303,21470000,688,325,717
chr4,21470000,0.963227,0.691,21480000,1422,688,1516
chr4,21480000,0.98105,0.6449,21490000,1121,550,1195
chr4,21490000,0.9943,0.6639,21500000,1289,678,1304
chr4,21500000,0.980491,0.6554,21510000,1122,578,1259
chr4,21510000,1,0.6221,21520000,934,492,890
chr4,21520000,0.99925,0.6617,21530000,1388,726,1383
chr4,21530000,0.937926,0.6708,21540000,1153,545,1359
chr4,21540000,1,0.6347,21550000,998,539,1121
chr4,21550000,0.994633,0.6306,21560000,999,517,1079
chr4,21560000,0.937606,0.6147,21570000,909,475,944
chr4,21570000,0.884651,0.6397,21580000,936,391,1107
chr4,21580000,0.960137,0.6092,21590000,931,828,948
chr4,21590000,1,0.6682,21600000,1162,560,1217
chr4,21600000,1,0.6341,21610000,921,534,953
chr4,21610000,0.970547,0.6545,21620000,1072,522,1223
chr4,21620000,1,0.6703,21630000,1272,620,1470
chr4,21630000,0.91615,0.5515,21640000,600,326,715
chr4,21640000,1,0.6368,21650000,794,363,800
chr4,21650000,1,0.6358,21660000,798,401,870
chr4,21660000,0.979394,0.609,21670000,1463,1492,1394
chr4,21670000,0.949343,0.6287,21680000,1101,618,1111
chr4,21680000,0.984088,0.6664,21690000,1343,823,1348
chr4,21690000,1,0.6196,21700000,674,367,693
chr4,21700000,0.971596,0.6281,21710000,1102,521,1183
chr4,21710000,1,0.6433,21720000,1167,612,1174
chr4,21720000,1,0.6299,21730000,937,501,995
chr4,21730000,1,0.6579,21740000,1241,587,1213
chr4,21740000,1,0.6177,21750000,942,575,956
chr4,21750000,0.99805,0.65,21760000,1072,541,1139
chr4,21760000,0.874667,0.6938,21770000,1156,557,1383
chr4,21770000,0.9929,0.6344,21780000,1040,609,1140
chr4,21780000,1,0.6777,21790000,1370,752,1427
chr4,21790000,1,0.6449,21800000,1101,603,1299
chr4,21800000,0.788521,0.6227,21810000,1452,878,1351
chr4,21810000,0.977227,0.6477,21820000,1074,535,1146
chr4,21820000,1,0.6095,21830000,893,462,968
chr4,21830000,1,0.6046,21840000,959,526,1009
chr4,21840000,1,0.6029,21850000,935,520,915
chr4,21850000,1,0.6416,21860000,1127,601,1160
chr4,21860000,1,0.6572,21870000,1223,599,1270
chr4,21870000,0.98815,0.6577,21880000,1165,552,1259
chr4,21880000,0.99425,0.6432,21890000,1096,547,1117
chr4,21890000,0.914118,0.5285,21900000,738,374,754
chr4,21900000,0.950927,0.595,21910000,871,475,982
chr4,21910000,1,0.6003,21920000,897,496,851
chr4,21920000,1,0.5789,21930000,831,517,864
chr4,21930000,1,0.6234,21940000,1003,563,1099
chr4,21940000,1,0.6124,21950000,999,551,950
chr4,21950000,0.9931,0.6398,21960000,1073,571,1050
chr4,21960000,0.9218,0.6276,21970000,931,511,983
chr4,21970000,0.997217,0.6147,21980000,992,582,985
chr4,21980000,0.986367,0.6278,21990000,1126,608,1193
chr4,21990000,0.9801,0.6217,22000000,1106,553,1119
chr4,22000000,1,0.6553,22010000,1217,563,1271
chr4,22010000,0.99425,0.6244,22020000,769,433,844
chr4,22020000,1,0.6596,22030000,1182,629,1231
chr4,22030000,0.999875,0.6712,22040000,1225,629,1303
chr4,22040000,1,0.6558,22050000,1011,585,1125
chr4,22050000,0.953758,0.6315,22060000,943,534,1068
chr4,22060000,1,0.6467,22070000,1157,582,1260
chr4,22070000,1,0.6363,22080000,1007,501,1067
chr4,22080000,0.916047,0.6158,22090000,748,389,961
chr4,22090000,0.984632,0.634,22100000,864,439,974
chr4,22100000,1,0.607,22110000,906,463,1020
chr4,22110000,0.9994,0.6035,22120000,993,540,1023
chr4,22120000,0.99785,0.6952,22130000,1455,715,1630
chr4,22130000,1,0.6457,22140000,1114,548,1157
chr4,22140000,1,0.6468,22150000,1207,575,1263
chr4,22150000,0.988372,0.6923,22160000,1369,608,1352
chr4,22160000,0.994117,0.6773,22170000,1281,636,1386
chr4,22170000,0.981798,0.6497,22180000,1189,550,1321
chr4,22180000,1,0.6461,22190000,1156,589,1167
chr4,22190000,1,0.6212,22200000,977,538,991
chr4,22200000,1,0.6171,22210000,946,530,1055
chr4,22210000,1,0.6222,22220000,989,547,1013
chr4,22220000,1,0.6509,22230000,1141,591,1122
chr4,22230000,0.99585,0.638,22240000,1068,519,1185
chr4,22240000,0.965425,0.6775,22250000,1366,740,1368
chr4,22250000,1,0.6562,22260000,1196,581,1172
chr4,22260000,0.99855,0.641,22270000,1447,623,1306
chr4,22270000,0.9989,0.6561,22280000,1836,594,1359
chr4,22280000,0.9911,0.6839,22290000,1910,590,1376
chr4,22290000,1,0.7218,22300000,2476,818,1840
chr4,22300000,0.937924,0.6911,22310000,1729,576,1456
chr4,22310000,0.99965,0.6176,22320000,1333,505,962
chr4,22320000,0.998683,0.6324,22330000,1663,599,1165
chr4,22330000,0.972975,0.6808,22340000,2097,836,1955
chr4,22340000,0.940805,0.633,22350000,1502,510,1081
chr4,22350000,1,0.6697,22360000,1836,599,1227
chr4,22360000,1,0.636,22370000,1852,842,1410
chr4,22370000,0.942,0.6508,22380000,1838,1256,1423
chr4,22380000,1,0.6587,22390000,1927,1471,1581
chr4,22390000,1,0.6305,22400000,1893,1473,1577
chr4,22400000,0.988092,0.6752,22410000,1949,837,1498
chr4,22410000,1,0.6696,22420000,1752,618,1378
chr4,22420000,0.9868,0.7119,22430000,2088,647,1453
chr4,22430000,0.99915,0.6144,22440000,1618,612,1074
chr4,22440000,0.960467,0.6113,22450000,1251,426,903
chr4,22450000,0.893787,0.5639,22460000,1043,363,817
chr4,22460000,0.785612,0.532,22470000,782,269,549
chr4,22470000,0.978742,0.6232,22480000,1305,447,966
chr4,22480000,0.99278,0.6585,22490000,1616,544,1263
chr4,22490000,1,0.6389,22500000,1583,547,1090
chr4,22500000,0.9982,0.6415,22510000,1749,847,1260
chr4,22510000,0.952399,0.6388,22520000,1497,533,1107
chr4,22520000,1,0.6434,22530000,1556,596,1048
chr4,22530000,0.99745,0.6153,22540000,1331,540,913
chr4,22540000,0.99745,0.5948,22550000,1567,528,1068
chr4,22550000,1,0.6179,22560000,1489,501,995
chr4,22560000,1,0.6092,22570000,1410,496,996
chr4,22570000,1,0.6488,22580000,1677,548,1166
chr4,22580000,0.9981,0.6699,22590000,1831,673,1337
chr4,22590000,1,0.6307,22600000,1485,553,1100
chr4,22600000,1,0.6526,22610000,1783,543,1264
chr4,22610000,0.9819,0.6121,22620000,1384,497,972
chr4,22620000,1,0.6195,22630000,1537,522,1058
chr4,22630000,1,0.6455,22640000,1807,579,1195
chr4,22640000,0.9971,0.663,22650000,1861,620,1320
chr4,22650000,1,0.6671,22660000,1694,540,1251
chr4,22660000,0.9564,0.5994,22670000,1293,424,929
chr4,22670000,0.93165,0.6007,22680000,1044,412,813
chr4,22680000,1,0.6308,22690000,1474,512,1056
chr4,22690000,1,0.6459,22700000,1645,593,1095
chr4,22700000,1,0.6199,22710000,1424,489,963
chr4,22710000,1,0.6457,22720000,1687,595,1310
chr4,22720000,0.9974,0.6224,22730000,1374,462,1099
chr4,22730000,0.998583,0.6457,22740000,1733,618,1204
chr4,22740000,1,0.6418,22750000,1624,600,1104
chr4,22750000,1,0.6352,22760000,1612,538,1116
chr4,22760000,0.995723,0.6564,22770000,1731,632,1200
chr4,22770000,1,0.6071,22780000,1449,541,1008
chr4,22780000,1,0.634,22790000,1636,545,1112
chr4,22790000,1,0.6071,22800000,1377,506,997
chr4,22800000,0.996125,0.6675,22810000,1878,592,1346
chr4,22810000,0.6537,0.6539,22820000,688,215,488
chr4,22820000,0.94875,0.6239,22830000,1272,468,962
chr4,22830000,0.99,0.608,22840000,1902,882,1409
chr4,22840000,0.99195,0.6216,22850000,1339,503,931
chr4,22850000,0.9855,0.6082,22860000,1360,528,978
chr4,22860000,0.99985,0.61,22870000,1316,529,884
chr4,22870000,1,0.6428,22880000,1758,639,1209
chr4,22880000,0.97605,0.6612,22890000,1679,595,1153
chr4,22890000,0.978075,0.6725,22900000,1881,658,1334
chr4,22900000,1,0.6273,22910000,1448,530,1084
chr4,22910000,1,0.6537,22920000,1880,606,1281
chr4,22920000,1,0.6719,22930000,1975,666,1322
chr4,22930000,1,0.6261,22940000,1624,564,1092
chr4,22940000,1,0.6071,22950000,1464,516,1054
chr4,22950000,0.9223,0.599,22960000,1016,373,795
chr4,22960000,0.9998,0.6324,22970000,1592,511,1157
chr4,22970000,1,0.6728,22980000,1832,616,1277
chr4,22980000,0.9992,0.6857,22990000,1995,671,1424
chr4,22990000,1,0.6753,23000000,1903,652,1248
chr4,23000000,0.99445,0.6753,23010000,1787,645,1348
chr4,23010000,0.99895,0.6917,23020000,2026,665,1517
chr4,23020000,1,0.6206,23030000,1433,566,952
chr4,23030000,1,0.6207,23040000,1576,905,1155
chr4,23040000,0.97155,0.6588,23050000,1769,595,1304
chr4,23050000,0.99985,0.6449,23060000,1747,616,1202
chr4,23060000,0.98855,0.6067,23070000,1288,501,881
chr4,23070000,1,0.6239,23080000,1564,576,1080
chr4,23080000,1,0.6389,23090000,1685,578,1212
chr4,23090000,0.971489,0.6305,23100000,1674,608,1280
chr4,23100000,0.99725,0.6811,23110000,1959,638,1398
chr4,23110000,0.8808,0.6882,23120000,1639,533,1117
chr4,23120000,0.972691,0.6541,23130000,1656,595,1237
chr4,23130000,0.89408,0.6572,23140000,1569,518,1134
chr4,23140000,0.97025,0.6864,23150000,1970,644,1339
chr4,23150000,0.9896,0.6682,23160000,1909,631,1346
chr4,23160000,1,0.6372,23170000,1610,595,1229
chr4,23170000,1,0.6175,23180000,1596,594,1163
chr4,23180000,1,0.6415,23190000,1802,618,1199
chr4,23190000,0.9962,0.6251,23200000,1521,442,1115
chr4,23200000,0.99935,0.6503,23210000,1795,658,1341
chr4,23210000,1,0.6622,23220000,1809,639,1367
chr4,23220000,0.9067,0.6466,23230000,1381,457,1120
chr4,23230000,0.9899,0.6731,23240000,1899,538,1314
chr4,23240000,1,0.6324,23250000,1382,436,1042
chr4,23250000,1,0.628,23260000,1507,561,1093
chr4,23260000,1,0.6022,23270000,1422,497,949
chr4,23270000,0.991022,0.6276,23280000,1614,585,1676
chr4,23280000,0.968518,0.6455,23290000,1691,606,1888
chr4,23290000,0.9924,0.6869,23300000,2126,862,2196
chr4,23300000,0.674047,0.6286,23310000,611,289,688
chr4,23310000,0.52116,0.6476,23320000,127,28,155
chr4,23320000,0.81105,0.6479,23330000,565,178,619
chr4,23330000,0.804183,0.6443,23340000,576,190,676
chr4,23340000,0.524643,0.6304,23350000,107,39,163
chr4,23350000,0.723967,0.6706,23360000,809,253,848
chr4,23360000,0.995283,0.6616,23370000,1723,589,1893
chr4,23370000,0.99655,0.6516,23380000,1748,599,1906
chr4,23380000,0.97015,0.6556,23390000,1928,686,2083
chr4,23390000,0.99935,0.6675,23400000,1744,572,1968
chr4,23400000,1,0.651,23410000,1742,598,1837
chr4,23410000,0.966208,0.6867,23420000,1953,678,2157
chr4,23420000,1,0.6232,23430000,1573,591,1665
chr4,23430000,1,0.6339,23440000,1627,558,1725
chr4,23440000,0.9909,0.6306,23450000,1424,540,1542
chr4,23450000,0.985639,0.6409,23460000,1652,572,1771
chr4,23460000,1,0.6362,23470000,1589,727,1692
chr4,23470000,0.935218,0.6476,23480000,1628,521,1777
chr4,23480000,1,0.659,23490000,2331,1110,2240
chr4,23490000,0.9937,0.6638,23500000,1839,756,2005
chr4,23500000,0.869583,0.7157,23510000,2063,611,2392
chr4,23510000,0.991607,0.6493,23520000,1672,584,1796
chr4,23520000,1,0.6169,23530000,1316,480,1491
chr4,23530000,0.975175,0.6339,23540000,1627,576,1739
chr4,23540000,0.998733,0.6128,23550000,1348,508,1408
chr4,23550000,1,0.6022,23560000,1348,478,1422
chr4,23560000,1,0.6048,23570000,1357,516,1499
chr4,23570000,0.983718,0.6491,23580000,1788,607,1925
chr4,23580000,1,0.5981,23590000,1313,496,1495
chr4,23590000,0.989,0.6532,23600000,3087,2142,3014
chr4,23600000,1,0.6812,23610000,1904,607,1950
chr4,23610000,0.9987,0.6824,23620000,2077,669,2258
chr4,23620000,0.99985,0.6361,23630000,1717,620,1911
chr4,23630000,1,0.6544,23640000,1786,618,2040
chr4,23640000,1,0.6181,23650000,1534,521,1618
chr4,23650000,1,0.6345,23660000,1635,546,1668
