chr,start,mappability,gc_content,end,NAT_X_SYN_004,NAT_X_SYN_042,NAT_X_SYN_044,NAT_X_SYN_051,NAT_X_SYN_054
LR999454.1,8600000,0.994085,0.64188,8700000,2855,2299,2842,3204,2243
LR999454.1,8700000,0.881874,0.66047,8800000,2075,1588,2204,2004,1604
LR999454.1,8800000,0.990081,0.63017,8900000,2797,2392,2974,2887,2322
LR999454.1,8900000,0.973965,0.66335,9000000,3150,2483,3496,3143,2624
LR999454.1,9000000,0.99676,0.66735,9100000,2408,1830,2715,2536,1894
LR999454.1,9100000,0.978742,0.65344,9200000,2721,2034,2796,2772,2212
LR999454.1,9200000,0.978587,0.67323,9300000,2432,1752,2619,2437,1869
LR999454.1,9300000,0.998786,0.64556,9400000,2645,2079,2900,2493,2179
LR999454.1,9400000,0.997283,0.65116,9500000,2964,2278,3064,2796,2359
LR999454.1,9500000,0.973425,0.64624,9600000,2726,2264,3064,2736,2186
LR999454.1,9600000,0.995084,0.6707,9700000,2816,2158,3139,2859,2249
LR999454.1,9700000,0.994966,0.65496,9800000,2908,2239,3017,2875,2270
LR999454.1,9800000,0.880744,0.64398,9900000,2561,1999,2651,2696,1917
LR999454.1,9900000,0.982995,0.6409,10000000,2907,2210,3066,3001,2393
LR999454.1,10000000,0.995649,0.63588,10100000,3019,2541,3228,3322,2553
LR999454.1,10100000,0.972465,0.66271,10200000,3003,2224,3194,2805,2326
LR999454.1,10200000,0.995828,0.64731,10300000,2652,2199,2856,2812,2229
LR999454.1,10300000,0.984122,0.6354,10400000,6088,3616,4470,4605,3626
LR999454.1,10400000,0.995662,0.64477,10500000,2875,2050,2986,2758,2279
LR999454.1,10500000,0.978075,0.63815,10600000,2720,2312,3122,3104,2262
LR999454.1,10600000,0.993885,0.63662,10700000,3098,2404,3415,3372,2686
LR999454.1,10700000,0.992877,0.64394,10800000,2759,2219,2984,2699,2257
LR999454.1,10800000,0.998034,0.63237,10900000,3174,2688,3331,3197,2509
LR999454.1,10900000,0.990013,0.64858,11000000,2933,2415,3075,2939,2504
LR999454.1,11000000,0.985681,0.64629,11100000,2347,1793,2666,2466,1920
LR999454.1,11100000,0.998466,0.63006,11200000,2963,2435,3159,2903,2376
LR999454.1,11200000,0.998055,0.64842,11300000,2689,2229,2986,2802,2297
LR999454.1,11300000,0.991262,0.6384,11400000,2752,2246,3197,2935,2262
LR999454.1,11400000,0.99967,0.61761,11500000,3230,2774,3521,3298,2748
LR999454.1,11500000,0.988062,0.64064,11600000,3295,2702,3694,3058,2599
LR999454.1,11600000,0.985054,0.63283,11700000,2827,2305,3161,2821,2320
LR999454.1,11700000,0.997475,0.63041,11800000,2692,2134,2925,2946,2323
LR999454.1,11800000,0.99151,0.66052,11900000,2687,2138,2763,2687,2167
LR999454.1,11900000,0.997996,0.63486,12000000,2797,2187,2975,2758,2180
LR999454.1,12000000,0.99852,0.64013,12100000,13286,12846,16754,16759,16079
LR999454.1,12100000,0.985734,0.6566,12200000,2697,2036,2893,2763,2342
LR999454.1,12200000,0.996163,0.65136,12300000,8913,8447,10181,11231,10500
LR999454.1,12300000,0.989303,0.64881,12400000,3153,2399,3312,2920,2401
LR999454.1,12400000,0.985944,0.63334,12500000,3147,2525,3048,3216,2577
LR999454.1,12500000,0.987693,0.64788,12600000,2826,2329,3143,3001,2371
LR999454.1,12600000,0.99935,0.6386,12700000,2705,2271,3195,2778,2371
LR999454.1,12700000,0.999103,0.62705,12800000,2682,2314,2978,2688,2155
LR999454.1,12800000,0.977069,0.65178,12900000,3037,2317,3135,2859,2318
LR999454.1,12900000,0.974843,0.64591,13000000,3036,2480,3212,3258,2621
LR999454.1,13000000,0.996455,0.63366,13100000,3113,2589,3231,3110,2529
LR999454.1,13100000,1,0.63634,13200000,3009,2599,3359,2965,2561
LR999454.1,13200000,1,0.64472,13300000,2653,2230,3031,2770,2205
LR999454.1,13300000,0.99614,0.64295,13400000,2885,2493,3118,2933,2542
LR999454.1,13400000,0.990124,0.64362,13500000,3352,2619,3534,3133,2666
LR999454.1,13500000,0.994872,0.64416,13600000,3178,2433,3461,3192,2611
LR999454.1,13600000,0.98463,0.65454,13700000,2982,2327,3218,2981,2312
LR999454.1,13700000,0.975875,0.64828,13800000,3412,2778,3768,3307,2914
LR999454.1,13800000,0.958373,0.64346,13900000,2980,2624,3317,3431,2354
LR999454.1,13900000,0.983845,0.64021,14000000,2751,2280,3069,2338,2332
LR999454.1,14000000,0.981785,0.64674,14100000,3136,2467,3474,2853,2611
LR999454.1,14100000,0.996575,0.63674,14200000,3106,2511,3414,3038,2512
LR999454.1,14200000,0.995623,0.63316,14300000,3483,3304,4030,4440,3220
LR999454.1,14300000,0.996713,0.64813,14400000,2822,2209,3086,2908,2215
LR999454.1,14400000,0.985582,0.63697,14500000,3242,2640,3559,3302,2617
LR999454.1,14500000,0.994607,0.63892,14600000,3191,2647,3460,3436,2647
LR999454.1,14600000,0.980347,0.63411,14700000,2907,2434,3345,3021,2507
LR999454.1,14700000,0.944838,0.62628,14800000,2641,2387,3144,2783,2278
LR999454.1,14800000,0.996609,0.64501,14900000,2784,2198,3076,2560,2186
LR999454.1,14900000,0.996371,0.64124,15000000,2993,2403,3139,2903,2364
LR999454.1,15000000,0.994351,0.6423,15100000,3070,2393,3166,3001,2405
LR999454.1,15100000,0.995274,0.64964,15200000,2887,2343,3147,2905,2380
LR999454.1,15200000,0.99625,0.6342,15300000,2981,2549,3441,3293,2710
LR999454.1,15300000,0.996502,0.63484,15400000,2788,2393,3080,3033,2334
LR999454.1,15400000,1,0.63358,15500000,2779,2263,3073,2859,2314
LR999454.1,15500000,0.991188,0.62877,15600000,2962,2447,3421,2890,2382
LR999454.1,15600000,0.989539,0.6533,15700000,2480,2036,2725,2621,2036
LR999454.1,15700000,0.984285,0.6441,15800000,2437,1973,2835,2592,2084
LR999454.1,15800000,0.998804,0.64244,15900000,2938,2607,3549,3281,2668
LR999454.1,15900000,0.98591,0.64288,16000000,3241,2727,3569,3652,2827
LR999454.1,16000000,0.956889,0.6508,16100000,3794,2841,3789,3865,2985
LR999454.1,16100000,0.994421,0.63379,16200000,2968,2198,2994,2700,2042
LR999454.1,16200000,0.961566,0.61893,16300000,3383,2661,3628,3333,2677
LR999454.1,16300000,0.988828,0.62154,16400000,3075,2344,3289,2979,2500
LR999454.1,16400000,0.9067,0.61927,16500000,2404,2081,2833,2361,1966
LR999454.1,16500000,0.992397,0.6524,16600000,2620,2083,2999,2638,2122
LR999454.1,16600000,0.998794,0.65371,16700000,3042,2376,3395,3065,2459
LR999454.1,16700000,0.996986,0.64118,16800000,2685,2349,3220,2927,2354
LR999454.1,16800000,0.989422,0.63822,16900000,2787,2295,3145,2841,2240
LR999454.1,16900000,0.996829,0.63452,17000000,3347,3120,4041,3654,3119
LR999454.1,17000000,0.995044,0.6285,17100000,3006,3418,4564,4082,3488
LR999454.1,17100000,0.994912,0.60727,17200000,2969,3674,4654,4551,3647
LR999455.1,0,0.97825,0.61275,100000,2921,2503,3049,3020,2407
LR999455.1,100000,0.93953,0.63726,200000,2876,2282,3093,3182,2327
LR999455.1,200000,0.668547,0.51662,300000,1754,1491,1946,1896,1429
LR999455.1,300000,0.999457,0.65723,400000,2796,1966,2781,2720,2064
LR999455.1,400000,0.995349,0.66193,500000,3029,2297,3401,2802,2407
LR999455.1,500000,0.986624,0.65834,600000,2739,2226,3115,2827,2283
LR999455.1,600000,0.983664,0.66828,700000,2427,1513,2269,2170,1531
LR999455.1,700000,0.988026,0.65438,800000,2889,2198,2883,2667,2149
LR999455.1,800000,0.965804,0.63963,900000,3116,2497,3296,2938,2489
LR999455.1,900000,0.985645,0.66313,1000000,2905,2113,3178,2851,2294
LR999455.1,1000000,0.99942,0.64709,1100000,2800,2144,3227,2703,2206
LR999455.1,1100000,0.981838,0.66026,1200000,2564,2239,2952,2947,2331
LR999455.1,1200000,0.961023,0.68915,1300000,2402,1683,2611,2373,1803
LR999455.1,1300000,0.972373,0.66922,1400000,2431,1864,2649,2565,1895
LR999455.1,1400000,0.996574,0.66864,1500000,6056,5782,6548,7640,6816
LR999455.1,1500000,0.995177,0.65127,1600000,2285,1849,2745,2278,1821
LR999455.1,1600000,0.950012,0.65238,1700000,2722,2210,3076,2812,2157
LR999455.1,1700000,0.985997,0.65697,1800000,3486,2824,3909,2986,2989
LR999455.1,1800000,0.998142,0.65487,1900000,2813,2189,3151,2930,2266
LR999455.1,1900000,0.992753,0.66149,2000000,2751,2223,2857,2881,2299
LR999455.1,2000000,0.962602,0.63572,2100000,2550,2099,2819,2658,2233
LR999455.1,2100000,0.945048,0.65908,2200000,2648,2144,3016,3034,2246
LR999455.1,2200000,0.985347,0.66608,2300000,2661,2061,2965,2880,2184
LR999455.1,2300000,0.957396,0.66438,2400000,1993,1421,1935,1958,1434
LR999455.1,2400000,0.957637,0.64806,2500000,2520,2012,2568,2434,2068
LR999455.1,2500000,0.991955,0.64208,2600000,2577,2136,2812,2491,2093
LR999455.1,2600000,0.779524,0.52264,2700000,2053,1564,2214,2115,1566
LR999455.1,2700000,0.230276,0.22742,2800000,557,494,620,629,465
LR999455.1,2800000,0.724128,0.5165,2900000,1912,1423,2051,1848,1401
LR999455.1,2900000,0.995089,0.6716,3000000,2682,2054,2830,2609,2133
LR999455.1,3000000,0.988337,0.67291,3100000,2231,1816,2385,2261,1820
LR999455.1,3100000,0.986261,0.66826,3200000,2187,1723,2377,2225,1721
LR999455.1,3200000,0.967419,0.65906,3300000,3834,3027,3617,3740,3044
LR999455.1,3300000,0.974107,0.6481,3400000,3108,2326,2989,3287,2395
LR999455.1,3400000,0.994205,0.66148,3500000,2520,1885,2842,2568,2053
LR999455.1,3500000,0.965978,0.66646,3600000,2695,1913,2444,2815,1955
LR999455.1,3600000,0.941548,0.66005,3700000,2820,2147,2706,2919,2179
LR999455.1,3700000,0.825938,0.67359,3800000,1928,1449,2021,2091,1561
LR999455.1,3800000,0.981902,0.66255,3900000,2116,1642,2225,2251,1585
LR999455.1,3900000,0.543984,0.44796,4000000,34709,29190,30402,34948,13543
LR999455.1,4000000,0.699968,0.57921,4100000,2151,1549,2021,2343,1501
LR999455.1,4100000,0.800432,0.5401,4200000,2354,1950,2503,2293,1884
LR999455.1,4200000,0.883895,0.63479,4300000,1743,1371,1845,2017,1315
LR999455.1,4300000,0.777102,0.57947,4400000,2177,2171,2907,2666,2310
LR999455.1,4400000,0.333653,0.29243,4500000,20489,18778,26327,26085,19506
LR999455.1,4500000,0.638074,0.46713,4600000,28201,25265,41408,37828,29546
LR999455.1,4600000,0.923029,0.65328,4700000,1913,1721,2274,2116,1760
LR999455.1,4700000,0.911649,0.63894,4800000,2574,1959,2574,2675,1966
LR999455.1,4800000,0.962494,0.63011,4900000,1791,1489,2208,1980,1531
LR999455.1,4900000,0.996345,0.66088,5000000,3738,2895,3581,3816,2849
LR999455.1,5000000,0.963073,0.68043,5100000,2797,1814,2665,2697,1935
LR999455.1,5100000,0.592069,0.48027,5200000,21051,13568,21768,20809,16238
LR999455.1,5200000,0.421487,0.37029,5300000,22227,22092,20997,24422,19716
LR999455.1,5300000,0.736324,0.48112,5400000,7438,6217,6734,6228,5897
LR999455.1,5400000,0.794872,0.64674,5500000,3992,2908,3940,4074,3005
LR999455.1,5500000,0.955265,0.65246,5600000,3317,2610,3413,3438,2602
LR999455.1,5600000,0.961547,0.6362,5700000,4997,4094,5287,5121,4008
LR999455.1,5700000,0.979187,0.62847,5800000,3529,3000,3677,3750,2848
LR999455.1,5800000,0.491135,0.37016,5900000,17233,13138,25159,20281,13482
LR999455.1,5900000,0.761755,0.58216,6000000,18555,15439,23487,23152,17954
LR999455.1,6000000,0.89719,0.65212,6100000,17856,16428,16045,21422,15364
LR999455.1,6100000,0.429938,0.35324,6200000,67809,40614,42493,48157,37266
LR999455.1,6200000,0.565118,0.46388,6300000,38262,32534,43925,48578,32405
LR999455.1,6300000,0.8339,0.54222,6400000,5340,4297,5635,5229,4142
LR999455.1,6400000,0.5365,0.42649,6500000,47569,40330,42063,47203,14473
LR999455.1,6500000,0.616185,0.50829,6600000,16683,11273,17521,17539,13144
LR999455.1,6600000,0.933969,0.64733,6700000,3650,3005,3574,3759,2931
LR999455.1,6700000,0.971327,0.65024,6800000,3527,2787,3453,3373,2692
LR999455.1,6800000,0.969515,0.64488,6900000,4076,3554,4491,4060,3386
LR999455.1,6900000,0.872122,0.64727,7000000,3289,2800,3490,3478,2771
LR999455.1,7000000,0.979061,0.66209,7100000,3022,2349,3020,2929,2415
LR999455.1,7100000,0.985505,0.65741,7200000,33262,32263,34257,44858,41750
LR999455.1,7200000,0.985984,0.6423,7300000,2724,2026,2814,2735,2267
LR999455.1,7300000,0.953332,0.62632,7400000,3028,2533,3342,3210,2413
LR999455.1,7400000,0.942186,0.6638,7500000,2475,1816,2469,2358,1882
LR999455.1,7500000,0.96124,0.64758,7600000,2534,2096,2955,2948,2190
LR999455.1,7600000,0.959991,0.67059,7700000,2734,1985,2876,2873,2133
LR999455.1,7700000,0.966885,0.65436,7800000,2356,1775,2549,2458,1871
LR999455.1,7800000,0.970562,0.66963,7900000,3270,2330,3207,3664,2531
LR999455.1,7900000,0.974015,0.65621,8000000,3746,3026,4231,3958,3079
LR999455.1,8000000,0.894114,0.67098,8100000,2841,1903,2935,3114,2307
LR999455.1,8100000,0.939488,0.64332,8200000,2875,2254,2953,2868,2258
LR999455.1,8200000,0.962431,0.65552,8300000,3114,2384,3244,3285,2538
LR999455.1,8300000,0.965459,0.66078,8400000,2713,2117,2748,2723,2005
LR999455.1,8400000,0.963715,0.66695,8500000,2681,2230,2890,2867,2216
LR999455.1,8500000,0.988093,0.66859,8600000,2707,2069,2795,2621,2126
LR999455.1,8600000,0.974283,0.64493,8700000,3052,2489,3224,3138,2417
LR999455.1,8700000,0.870115,0.64272,8800000,2413,2069,2422,2472,2013
LR999455.1,8800000,0.959245,0.64438,8900000,2021,1705,2166,2170,1806
LR999455.1,8900000,0.979912,0.66449,9000000,2681,2102,2970,2968,2224
LR999455.1,9000000,0.990712,0.65658,9100000,2683,2158,2649,2843,2097
LR999455.1,9100000,0.960713,0.6456,9200000,3047,2489,3146,3174,2493
LR999455.1,9200000,0.999158,0.62567,9300000,2901,2494,2891,2898,2379
LR999455.1,9300000,0.993802,0.62189,9400000,3144,2684,3268,3322,2740
LR999455.1,9400000,0.967146,0.6524,9500000,2135,1713,2331,2311,1870
LR999455.1,9500000,0.991268,0.65326,9600000,2632,2116,2950,2714,2271
LR999455.1,9600000,0.982517,0.65917,9700000,2758,2290,2939,2943,2232
LR999455.1,9700000,0.977438,0.64032,9800000,3015,2454,3242,3123,2399
LR999455.1,9800000,0.958603,0.63499,9900000,2997,2447,3356,2933,2255
LR999455.1,9900000,0.490989,0.3696,10000000,22808,9284,11093,10570,8674
LR999455.1,10000000,0.70348,0.51477,10100000,2383,2004,2629,2539,1536
LR999455.1,10100000,0.993268,0.6468,10200000,3134,2439,3497,3180,2563
LR999455.1,10200000,0.970912,0.64848,10300000,3018,2374,3329,2897,2366
LR999455.1,10300000,0.991458,0.64204,10400000,2702,2129,2875,2638,2192
LR999455.1,10400000,0.984298,0.64092,10500000,2365,2140,2761,2438,1997
LR999455.1,10500000,0.998715,0.64066,10600000,3097,2505,3294,3138,2579
LR999455.1,10600000,0.975244,0.65137,10700000,2599,2191,2825,2809,2206
LR999455.1,10700000,0.996911,0.64817,10800000,2757,2192,2867,2763,2247
LR999455.1,10800000,0.972654,0.64279,10900000,2688,2258,2957,2856,2252
LR999455.1,10900000,0.980601,0.6533,11000000,3007,2530,3441,3183,2524
LR999455.1,11000000,0.995503,0.63827,11100000,2514,2012,2707,2478,2125
LR999455.1,11100000,0.947615,0.64578,11200000,2724,2065,2800,2839,2142
LR999455.1,11200000,0.982164,0.65912,11300000,2596,1974,2678,2507,2060
LR999455.1,11300000,0.998363,0.65284,11400000,2759,2204,2964,2684,2235
LR999455.1,11400000,0.993368,0.63194,11500000,3158,2483,3323,2994,2484
LR999455.1,11500000,0.998055,0.61594,11600000,3348,2565,3048,3131,2523
LR999455.1,11600000,0.986651,0.63927,11700000,2810,2283,2920,2825,2274
LR999455.1,11700000,0.996155,0.6355,11800000,9824,8646,9695,12131,11143
LR999455.1,11800000,0.997666,0.61876,11900000,3187,2684,3458,3332,2583
LR999455.1,11900000,0.992685,0.64935,12000000,2521,2124,3000,2627,2085
LR999455.1,12000000,0.994426,0.65186,12100000,2686,2201,2880,2645,2166
LR999455.1,12100000,0.986641,0.6492,12200000,2508,1869,2521,2356,1891
LR999455.1,12200000,0.996956,0.63826,12300000,2945,2427,3161,3004,2422
LR999455.1,12300000,0.990158,0.6319,12400000,2905,2467,3426,2949,2479
LR999455.1,12400000,0.955146,0.61521,12500000,2855,2389,2969,2779,2405
LR999455.1,12500000,0.959308,0.64137,12600000,2781,2220,3014,2859,2227
LR999455.1,12600000,0.997452,0.63414,12700000,2531,2246,3076,2873,2252
LR999455.1,12700000,1,0.62961,12800000,2985,2573,3332,3174,2626
LR999455.1,12800000,0.989811,0.6231,12900000,3414,2675,3367,3289,2760
LR999455.1,12900000,0.997819,0.6436,13000000,2633,2181,3085,2639,2107
LR999455.1,13000000,0.978668,0.62416,13100000,2924,2414,3202,2925,2330
LR999455.1,13100000,0.948694,0.63699,13200000,2779,2225,2866,2664,2100
LR999455.1,13200000,0.994528,0.64822,13300000,3023,2550,3446,2981,2454
LR999455.1,13300000,0.99703,0.64439,13400000,2467,1974,2606,2474,1929
LR999455.1,13400000,0.954336,0.64228,13500000,2891,2204,2833,2881,2250
LR999455.1,13500000,0.977375,0.63326,13600000,2641,2138,2773,2468,2105
LR999455.1,13600000,0.978459,0.63076,13700000,3230,2634,3440,3198,2514
LR999455.1,13700000,0.993859,0.62905,13800000,2886,2490,3471,3079,2504
LR999455.1,13800000,0.989622,0.63849,13900000,2859,2285,3108,2747,2350
LR999455.1,13900000,0.986245,0.63364,14000000,2868,2249,2851,2614,2283
LR999455.1,14000000,0.996655,0.62854,14100000,2834,2438,3262,3013,2478
LR999455.1,14100000,0.990932,0.6436,14200000,2411,2046,2903,2717,2231
LR999455.1,14200000,0.995859,0.63769,14300000,2714,2302,3294,2849,2380
LR999455.1,14300000,0.998187,0.64909,14400000,2518,2081,2810,2629,2118
LR999455.1,14400000,0.994965,0.62611,14500000,2963,2645,3363,2949,2506
LR999455.1,14500000,0.998384,0.63997,14600000,2518,2140,2688,2561,2173
LR999455.1,14600000,0.984258,0.62347,14700000,3127,2716,3378,3174,2656
LR999455.1,14700000,0.961593,0.63104,14800000,2785,2361,3048,2685,2282
LR999455.1,14800000,0.996109,0.63178,14900000,2931,2592,3265,3043,2319
LR999455.1,14900000,0.979522,0.63503,15000000,2832,2496,3237,2970,2395
LR999455.1,15000000,0.987045,0.64779,15100000,3243,2372,3217,2961,2456
LR999455.1,15100000,0.996858,0.6456,15200000,2569,2101,2970,2667,2203
LR999455.1,15200000,0.993706,0.63657,15300000,2844,2544,3323,2971,2521
LR999455.1,15300000,0.993455,0.64346,15400000,2738,2446,3264,2942,2455
LR999455.1,15400000,0.998163,0.6225,15500000,3124,2601,3383,3101,2558
LR999455.1,15500000,0.990524,0.64228,15600000,2490,2000,2629,2304,1920
LR999455.1,15600000,0.967532,0.63605,15700000,3389,2746,3501,3464,2786
LR999455.1,15700000,0.975506,0.6514,15800000,2740,2536,3246,3142,2540
LR999455.1,15800000,0.641763,0.468,15900000,2123,1755,2257,2300,1819
LR999455.1,15900000,0.858446,0.53742,16000000,2559,2218,2887,2444,2242
LR999455.1,16000000,0.995682,0.66536,16100000,3039,2301,3209,3092,2308
LR999455.1,16100000,0.995891,0.63058,16200000,3013,2643,3257,3055,2567
LR999455.1,16200000,0.994616,0.64084,16300000,2534,2079,2797,2599,2178
LR999455.1,16300000,1,0.62202,16400000,3427,2816,3733,3427,2724
LR999455.1,16400000,0.985142,0.61963,16500000,3427,2782,3831,3450,2766
LR999455.1,16500000,0.998419,0.5925,16600000,3784,3033,3925,3666,3113
LR999456.1,0,0.99807,0.60906,100000,3033,2703,3265,3300,2608
LR999456.1,100000,0.999594,0.61436,200000,3100,2597,3378,3122,2560
LR999456.1,200000,0.99998,0.63601,300000,2863,2380,3256,3063,2374
LR999456.1,300000,0.984519,0.64169,400000,2814,2470,3151,2934,2305
LR999456.1,400000,0.999905,0.64142,500000,2550,2055,2871,2488,2120
LR999456.1,500000,0.998827,0.63846,600000,2590,2095,3039,2578,2179
LR999456.1,600000,1,0.63245,700000,2716,2528,3134,2842,2558
LR999456.1,700000,0.99892,0.63251,800000,2735,2331,3080,2922,2340
LR999456.1,800000,0.412903,0.39046,900000,1588,1033,1517,1506,1196
LR999456.1,900000,0.401599,0.37704,1000000,1914,1324,1997,1972,1369
LR999456.1,1000000,0.994412,0.63464,1100000,2455,2053,2794,2481,2155
LR999456.1,1100000,0.99882,0.65291,1200000,2262,1877,2627,2290,1955
LR999456.1,1200000,0.999465,0.65057,1300000,2889,2388,2897,3090,2282
LR999456.1,1300000,0.998915,0.63885,1400000,2693,2308,3015,2757,2342
LR999456.1,1400000,0.990873,0.63715,1500000,2860,2387,3456,2842,2561
LR999456.1,1500000,0.996393,0.63176,1600000,2940,2459,2952,2932,2248
LR999456.1,1600000,0.994585,0.62805,1700000,1537,1341,1927,1680,1323
LR999456.1,1700000,0.992945,0.62516,1800000,2916,2474,3031,3040,2296
LR999456.1,1800000,0.975574,0.63624,1900000,2886,2477,3042,2845,2493
LR999456.1,1900000,0.927328,0.6287,2000000,3329,2934,3631,3476,2826
LR999456.1,2000000,1,0.631,2100000,3289,2620,3349,3103,2541
LR999456.1,2100000,0.995591,0.63269,2200000,2891,2548,3257,2932,2288
LR999456.1,2200000,0.979593,0.63732,2300000,3261,2792,3824,3280,2710
LR999456.1,2300000,0.998545,0.63583,2400000,3493,2792,3226,3471,2411
LR999456.1,2400000,0.99038,0.63538,2500000,3234,2755,3351,3146,2537
LR999456.1,2500000,0.979876,0.62749,2600000,3439,2724,3576,3293,2653
LR999456.1,2600000,0.991371,0.6322,2700000,3162,2493,3492,3241,2548
LR999456.1,2700000,0.995795,0.64617,2800000,2859,2269,3522,2900,2406
LR999456.1,2800000,0.9941,0.64063,2900000,2955,2312,3056,2859,2202
LR999456.1,2900000,0.987402,0.62198,3000000,3162,2724,3714,3313,2802
LR999456.1,3000000,0.999225,0.6384,3100000,2815,2385,2962,2881,2125
LR999456.1,3100000,0.99148,0.62536,3200000,3039,2478,3547,3124,2615
LR999456.1,3200000,0.99885,0.61396,3300000,3233,2858,3707,3321,2832
LR999456.1,3300000,1,0.6251,3400000,3082,2632,3738,3092,2602
LR999456.1,3400000,0.988614,0.62284,3500000,2991,2517,3468,3318,2588
LR999456.1,3500000,0.992511,0.63394,3600000,2555,2086,2913,2557,2049
LR999456.1,3600000,0.992628,0.64051,3700000,3203,2554,1878,3244,2770
LR999456.1,3700000,0.994781,0.63618,3800000,2960,2594,2374,3039,2070
LR999456.1,3800000,0.994935,0.62862,3900000,3270,2595,2834,2907,2243
LR999456.1,3900000,0.997795,0.63019,4000000,2911,2472,1613,2989,2425
LR999456.1,4000000,0.982572,0.65269,4100000,2759,2055,1680,2614,2152
LR999456.1,4100000,0.985648,0.63495,4200000,2679,2249,1556,2779,2094
LR999456.1,4200000,0.934802,0.6309,4300000,2647,2152,1695,2535,2147
LR999456.1,4300000,0.996957,0.63465,4400000,2900,2424,1813,3114,2397
LR999456.1,4400000,0.999097,0.64383,4500000,2803,2297,1750,2760,2244
LR999456.1,4500000,0.998399,0.62455,4600000,3231,2746,1895,3179,2741
LR999456.1,4600000,0.999022,0.63241,4700000,2962,2561,1942,3059,2585
LR999456.1,4700000,0.999721,0.63373,4800000,3199,2389,1687,2928,2564
LR999456.1,4800000,0.989955,0.64079,4900000,2716,2180,1742,2882,2134
LR999456.1,4900000,0.99944,0.60639,5000000,3410,2876,1706,3261,2802
LR999456.1,5000000,0.995456,0.61907,5100000,3154,2539,1774,3061,2591
LR999456.1,5100000,0.99638,0.61823,5200000,2995,2472,1716,2913,2428
LR999456.1,5200000,0.99952,0.63786,5300000,2637,2503,1622,2828,2246
LR999456.1,5300000,0.995426,0.63313,5400000,2862,2534,3120,3308,2471
LR999456.1,5400000,0.997157,0.63471,5500000,2832,2370,3198,2798,2296
LR999456.1,5500000,0.985474,0.66042,5600000,2741,2213,2971,2799,2272
LR999456.1,5600000,0.996083,0.62982,5700000,3359,2868,4063,3806,2905
LR999456.1,5700000,0.996824,0.63015,5800000,2860,2604,3257,3015,2505
LR999456.1,5800000,0.999046,0.64699,5900000,2857,2420,3066,2958,2298
LR999456.1,5900000,0.982229,0.63849,6000000,2823,2551,3062,2931,2404
LR999456.1,6000000,0.967307,0.63088,6100000,3446,3068,3791,3651,2842
LR999456.1,6100000,0.987687,0.64873,6200000,2699,2085,2962,2563,2146
LR999456.1,6200000,0.99861,0.628,6300000,3069,2753,3464,3230,2533
LR999456.1,6300000,0.986697,0.64075,6400000,2996,2313,3070,2907,2221
LR999456.1,6400000,0.990287,0.63935,6500000,2570,2012,2768,2552,2035
LR999456.1,6500000,0.989947,0.64489,6600000,2850,2168,3121,2781,2331
LR999456.1,6600000,0.986511,0.62896,6700000,2245,1806,2564,2163,1836
LR999456.1,6700000,0.896884,0.63363,6800000,3021,2679,3303,3329,2635
LR999456.1,6800000,0.940839,0.6402,6900000,2416,1991,2789,2532,2031
LR999456.1,6900000,0.949173,0.6354,7000000,2876,2495,2875,3060,2393
LR999456.1,7000000,0.950002,0.6276,7100000,2511,2046,2959,2523,1997
LR999456.1,7100000,0.997976,0.64184,7200000,2692,2309,3105,2800,2311
LR999456.1,7200000,0.974452,0.65458,7300000,2541,2025,2922,2657,2104
LR999456.1,7300000,0.995573,0.62082,7400000,2899,2401,2935,2873,2544
LR999456.1,7400000,0.937444,0.63899,7500000,2840,2396,3170,3095,2353
LR999456.1,7500000,0.994411,0.62302,7600000,2648,2357,2942,2926,2456
LR999456.1,7600000,0.986635,0.63898,7700000,2604,2133,2855,2531,2098
LR999456.1,7700000,0.978081,0.62725,7800000,3187,2676,3321,3315,2604
LR999456.1,7800000,0.993516,0.64182,7900000,2019,2011,2451,2299,1779
LR999456.1,7900000,0.985639,0.63772,8000000,2851,2488,3243,3089,2526
LR999456.1,8000000,0.974957,0.64844,8100000,3040,2271,3297,2863,2251
LR999456.1,8100000,0.995791,0.64001,8200000,2820,2111,2992,2679,2114
LR999456.1,8200000,0.954168,0.63985,8300000,2898,2305,2973,3009,2188
LR999456.1,8300000,0.99991,0.64042,8400000,2839,2399,3291,3095,2405
LR999456.1,8400000,0.960569,0.65893,8500000,2784,2283,2968,2835,2280
LR999456.1,8500000,0.981339,0.63327,8600000,3098,2450,3231,2996,2525
LR999456.1,8600000,0.985051,0.66366,8700000,2620,2042,2521,2557,2181
LR999456.1,8700000,0.950921,0.66258,8800000,2279,1659,2403,2374,1850
LR999456.1,8800000,0.984525,0.62967,8900000,2864,2395,3151,2786,2363
LR999456.1,8900000,0.980939,0.64165,9000000,2790,2314,3094,2935,2354
LR999456.1,9000000,0.987975,0.64391,9100000,2758,2261,3181,2898,2277
LR999456.1,9100000,0.99165,0.65216,9200000,2875,2047,2843,2641,2094
LR999456.1,9200000,0.992581,0.65585,9300000,2910,2132,2809,2830,1998
LR999456.1,9300000,0.94721,0.64391,9400000,2723,2142,2670,2762,2214
LR999456.1,9400000,0.974476,0.64544,9500000,3137,2615,3351,3291,2547
LR999456.1,9500000,0.851141,0.67281,9600000,2529,1876,2714,2458,2026
LR999456.1,9600000,0.690936,0.51048,9700000,2169,1811,2433,2339,1868
