chr,start,mappability,gc_content,end,LL_RS2L_G1_1,LL_RS2L_G1_2,LL_RS2L_G1_3
chr5,6360000,0.84464,0.6481,6380000,4199,3154,2239
chr5,6380000,0.991675,0.65595,6400000,5103,4097,2718
chr5,6400000,0.930512,0.6845,6420000,5145,3822,3032
chr5,6420000,0.964286,0.6693,6440000,5139,3751,2867
chr5,6440000,0.793919,0.575,6460000,2522,1915,1460
chr5,6460000,0.817766,0.6143,6480000,3497,2654,2012
chr5,6480000,0.929656,0.61705,6500000,3800,3024,2115
chr5,6500000,0.993538,0.66605,6520000,5030,3887,2578
chr5,6520000,0.917091,0.6624,6540000,4586,3393,2626
chr5,6540000,0.91188,0.6439,6560000,4159,3068,2442
chr5,6560000,0.952461,0.60815,6580000,3773,2721,2284
chr5,6580000,0.971354,0.67925,6600000,5439,3850,3059
chr5,6600000,0.969729,0.68645,6620000,5560,4090,3084
chr5,6620000,0.968731,0.66685,6640000,5401,4119,3045
chr5,6640000,0.928612,0.5965,6660000,3488,2722,1974
chr5,6660000,0.987088,0.65285,6680000,5047,3711,2764
chr5,6680000,0.988525,0.59855,6700000,3861,2953,2163
chr5,6700000,0.999725,0.60845,6720000,4227,3191,2408
chr5,6720000,0.988471,0.5396,6740000,3037,2371,1776
chr5,6740000,0.820787,0.5947,6760000,3332,2603,1877
chr5,6760000,0.466808,0.6175,6780000,1847,1351,1080
chr5,6780000,0.99895,0.66805,6800000,4487,3291,2491
chr5,6800000,0.774178,0.5814,6820000,2268,1725,1438
chr5,6820000,0.911819,0.6395,6840000,4247,3324,2354
chr5,6840000,0.9598,0.59975,6860000,3759,2760,2160
chr5,6860000,0.967267,0.66595,6880000,5065,3837,2758
chr5,6880000,0.856159,0.6388,6900000,3577,2752,1881
chr5,6900000,0.993025,0.61445,6920000,4463,3524,2433
chr5,6920000,0.92445,0.60725,6940000,3648,2889,2074
chr5,6940000,0.861022,0.6735,6960000,4557,3368,2532
chr5,6960000,0.800986,0.65855,6980000,4285,3093,2357
chr5,6980000,0.877932,0.63195,7000000,3939,3022,2270
chr5,7000000,0.966642,0.6693,7020000,4968,3503,2750
chr5,7020000,0.842542,0.6736,7040000,3959,2625,2333
chr5,7040000,0.87999,0.6987,7060000,4423,2917,2626
chr5,7060000,0.719531,0.6946,7080000,2542,1724,1563
chr5,7080000,0.963,0.60655,7100000,3504,2643,2049
chr5,7100000,0.801079,0.6268,7120000,3170,2279,1823
chr5,7120000,0.897286,0.5985,7140000,3146,2435,2124
chr5,7140000,0.669604,0.6138,7160000,2922,1956,1751
chr5,7160000,0.975291,0.6784,7180000,4967,3613,2791
chr5,7180000,0.8607,0.55575,7200000,2288,1734,1519
chr5,7200000,0.90782,0.6331,7220000,3959,3018,2120
chr5,7220000,0.986525,0.62805,7240000,4342,3364,2354
chr5,7240000,0.783587,0.52435,7260000,2258,1714,1297
chr5,7260000,0.596951,0.58205,7280000,2166,1601,1259
chr5,7280000,0.713647,0.57445,7300000,2078,1615,1308
chr5,7300000,0.995702,0.6754,7320000,5108,3743,2751
chr5,7320000,1,0.6225,7340000,4268,3434,2464
chr5,7340000,1,0.6822,7360000,5502,4252,2969
chr5,7360000,0.9995,0.67895,7380000,5455,4142,2966
chr5,7380000,0.957154,0.6755,7400000,4953,4113,2848
chr5,7400000,0.950379,0.56275,7420000,3273,2583,1800
chr5,7420000,0.98985,0.59985,7440000,3936,3078,2103
chr5,7440000,0.965875,0.66,7460000,4790,3663,2677
chr5,7460000,0.656347,0.64125,7480000,3131,2222,1838
chr5,7480000,0.873217,0.6029,7500000,3195,2314,1827
chr5,7500000,1,0.67105,7520000,5213,3757,2789
chr5,7520000,0.966793,0.61995,7540000,4021,3249,2231
chr5,7540000,0.990643,0.60815,7560000,4013,3065,2320
chr5,7560000,0.996962,0.67175,7580000,5110,4262,2875
chr5,7580000,0.807933,0.6547,7600000,3252,3015,1930
chr5,7600000,0.843125,0.68465,7620000,4046,3715,2262
chr5,7620000,0.280693,0.60135,7640000,1219,1067,816
chr5,7640000,0.918007,0.66745,7660000,3996,3763,2242
chr5,7660000,0.97341,0.62315,7680000,3748,3869,2116
chr5,7680000,0.82245,0.62125,7700000,2639,2709,1407
chr5,7700000,0.876517,0.5873,7720000,2530,2568,1437
chr5,7720000,0.980177,0.65835,7740000,4816,4563,2494
chr5,7740000,0.909763,0.6297,7760000,3781,3874,2752
chr5,7760000,0.677608,0.6042,7780000,1729,1669,1192
chr5,7780000,0.637145,0.6093,7800000,1678,1526,1173
chr5,7800000,0.445592,0.5881,7820000,1116,1110,869
chr5,7820000,0.697681,0.597,7840000,2019,1961,1463
chr5,7840000,0.497156,0.59755,7860000,2183,2341,2323
chr5,7860000,0.505555,0.61135,7880000,1008,918,576
chr5,7880000,0.648093,0.60985,7900000,1552,1505,968
chr5,7900000,0.702902,0.6108,7920000,2176,1941,1212
chr5,7920000,0.511906,0.6053,7940000,1198,1085,746
chr5,7940000,0.557094,0.6028,7960000,1470,1476,957
chr5,7960000,0.652346,0.58275,7980000,3001,3482,3514
chr5,7980000,0.481241,0.60675,8000000,1143,1047,753
chr5,8000000,0.47055,0.60875,8020000,1249,1138,808
chr5,8020000,0.518636,0.587,8040000,853,911,527
chr5,8040000,0.439418,0.58235,8060000,689,699,425
chr5,8060000,0.207797,0.6059,8080000,1150,1328,1080
chr5,8080000,0.255143,0.594,8100000,377,333,259
chr5,8100000,0.101943,0.60745,8120000,194,183,147
chr5,8120000,0.0824994,0.6074,8140000,97,84,70
chr5,8140000,0.319837,0.5971,8160000,968,898,898
chr5,8160000,0.317281,0.59945,8180000,631,600,375
chr5,8180000,0.259837,0.6033,8200000,641,631,588
chr5,8200000,0.436559,0.57825,8220000,972,1031,713
chr5,8220000,0.350048,0.60645,8240000,894,817,630
chr5,8240000,0.432459,0.58825,8260000,1097,1030,756
chr5,8260000,0.326086,0.61015,8280000,805,753,525
chr5,8280000,0.206874,0.6102,8300000,347,272,230
chr5,8300000,0.261386,0.5992,8320000,690,613,455
chr5,8320000,0.267798,0.6012,8340000,486,451,311
chr5,8340000,0.3174,0.60865,8360000,765,677,490
chr5,8360000,0.523839,0.6042,8380000,1516,1396,928
chr5,8380000,0.468169,0.5925,8400000,1510,1487,1066
chr5,8400000,0.438028,0.60435,8420000,1108,1083,765
chr5,8420000,0.547424,0.5863,8440000,1221,1265,881
chr5,8440000,0.408645,0.5974,8460000,1082,1053,739
chr5,8460000,0.304706,0.59865,8480000,787,716,668
chr5,8480000,0.273266,0.6072,8500000,356,323,256
chr5,8500000,0.288245,0.5902,8520000,607,607,384
chr5,8520000,0.300462,0.60365,8540000,823,777,528
chr5,8540000,0.167002,0.6071,8560000,252,209,154
chr5,8560000,0.172625,0.6062,8580000,150,156,116
chr5,8580000,0.213159,0.62675,8600000,99,71,56
chr5,8600000,0.172815,0.5979,8620000,64,61,48
chr5,8620000,0.132843,0.60235,8640000,44,32,20
chr5,8640000,0.112709,0.6048,8660000,41,46,43
chr5,8660000,0.265813,0.59825,8680000,57,50,43
chr5,8680000,0.154187,0.59885,8700000,29,50,48
chr5,8700000,0.123758,0.6046,8720000,28,19,43
chr5,8720000,0.128655,0.6116,8740000,46,36,50
chr5,8740000,0.172144,0.6016,8760000,60,69,58
chr5,8760000,0.147853,0.5901,8780000,39,30,55
chr5,8780000,0.147584,0.6086,8800000,61,58,63
chr5,8800000,0.123113,0.6079,8820000,98,69,107
chr5,8820000,0.0820838,0.60575,8840000,51,62,41
chr5,8840000,0.133603,0.60855,8860000,59,39,46
chr5,8860000,0.137807,0.6019,8880000,46,31,39
chr5,8880000,0.096386,0.593,8900000,23,25,24
chr5,8900000,0.104523,0.60655,8920000,70,67,67
chr5,8920000,0.0722751,0.6058,8940000,67,59,64
chr5,8940000,0.154423,0.6063,8960000,64,71,75
chr5,8960000,0.208736,0.6286,8980000,98,94,87
chr5,8980000,0.168889,0.59575,9000000,44,33,45
chr5,9000000,0.136738,0.6029,9020000,101,72,60
chr5,9020000,0.128071,0.6046,9040000,45,50,55
chr5,9040000,0.240337,0.59935,9060000,57,50,50
chr5,9060000,0.181174,0.59775,9080000,49,55,43
chr5,9080000,0.116801,0.60425,9100000,39,30,25
chr5,9100000,0.122116,0.6111,9120000,39,34,50
chr5,9120000,0.177378,0.6046,9140000,62,62,64
chr5,9140000,0.148091,0.59135,9160000,38,37,41
chr5,9160000,0.153393,0.60495,9180000,45,71,53
chr5,9180000,0.116785,0.60735,9200000,61,73,73
chr5,9200000,0.0858885,0.60655,9220000,76,57,103
chr5,9220000,0.128691,0.6083,9240000,47,50,48
chr5,9240000,0.151359,0.6022,9260000,47,38,33
chr5,9260000,0.0913484,0.5927,9280000,20,18,16
chr5,9280000,0.10625,0.6066,9300000,66,82,59
chr5,9300000,0.0730849,0.6049,9320000,60,67,62
chr5,9320000,0.173541,0.59965,9340000,198,247,138
chr5,9340000,0.173265,0.6005,9360000,650,645,439
chr5,9360000,0.276525,0.60505,9380000,706,599,443
chr5,9380000,0.167883,0.60735,9400000,2043,2114,2125
chr5,9400000,0.182222,0.6023,9420000,374,325,223
chr5,9420000,0.112043,0.60395,9440000,199,190,136
chr5,9440000,0.144099,0.60295,9460000,272,248,174
chr5,9460000,0.105423,0.60705,9480000,91,98,73
chr5,9480000,0.106943,0.6048,9500000,274,231,189
chr5,9500000,0.218496,0.5918,9520000,576,502,354
chr5,9520000,0.292158,0.6035,9540000,596,517,357
chr5,9540000,0.380721,0.6047,9560000,1088,994,717
chr5,9560000,0.310985,0.6032,9580000,747,675,457
chr5,9580000,0.146718,0.60735,9600000,232,189,161
chr5,9600000,0.202195,0.6069,9620000,328,322,224
chr5,9620000,0.288315,0.6074,9640000,784,704,427
chr5,9640000,0.32732,0.59755,9660000,901,728,562
chr5,9660000,0.33343,0.60085,9680000,688,635,452
chr5,9680000,0.259331,0.59675,9700000,599,546,470
chr5,9700000,0.249362,0.6016,9720000,522,466,365
chr5,9720000,0.248208,0.60255,9740000,564,479,328
chr5,9740000,0.186803,0.60185,9760000,243,239,150
chr5,9760000,0.340476,0.59835,9780000,667,636,406
chr5,9780000,0.544288,0.60325,9800000,1298,1255,868
chr5,9800000,0.594671,0.5933,9820000,1667,1679,1151
chr5,9820000,0.170052,0.6062,9840000,158,150,191
chr5,9840000,0.171193,0.6031,9860000,445,501,440
chr5,9860000,0.115071,0.6026,9880000,274,326,477
chr5,9880000,0.173643,0.5989,9900000,500,843,1454
chr5,9900000,0.215163,0.6032,9920000,417,372,518
chr5,9920000,0.195627,0.608,9940000,300,308,345
chr5,9940000,0.210913,0.5938,9960000,454,414,382
chr5,9960000,0.218907,0.6056,9980000,498,428,379
chr5,9980000,0.269298,0.6041,10000000,644,791,935
chr5,10000000,0.283165,0.60555,10020000,641,659,629
chr5,10020000,0.247913,0.6091,10040000,306,371,376
chr5,10040000,0.316137,0.59725,10060000,454,428,461
chr5,10060000,0.263298,0.6035,10080000,596,580,427
chr5,10080000,0.363374,0.59725,10100000,752,680,496
chr5,10100000,0.291595,0.60885,10120000,468,436,385
chr5,10120000,0.233213,0.61045,10140000,615,564,858
chr5,10140000,0.258034,0.6098,10160000,729,668,634
chr5,10160000,0.225866,0.5858,10180000,535,424,314
chr5,10180000,0.157422,0.6079,10200000,334,308,353
chr5,10200000,0.189581,0.6088,10220000,1587,1898,1817
chr5,10220000,0.258185,0.59145,10240000,239,218,295
chr5,10240000,0.296774,0.6063,10260000,548,474,532
chr5,10260000,0.227579,0.607,10280000,496,437,408
chr5,10280000,0.29577,0.5961,10300000,905,1081,913
chr5,10300000,0.407854,0.5999,10320000,1181,1118,1025
chr5,10320000,0.398815,0.59685,10340000,1539,1564,3871
chr5,10340000,0.256201,0.6071,10360000,201,297,393
chr5,10360000,0.332645,0.6051,10380000,923,921,911
chr5,10380000,0.219291,0.60105,10400000,485,681,2122
chr5,10400000,0.494005,0.6054,10420000,1852,2163,2615
chr5,10420000,0.392277,0.6074,10440000,1032,1256,1142
chr5,10440000,0.993922,0.6233,10460000,3914,4110,2190
chr5,10460000,0.840566,0.6596,10480000,4047,3939,2143
chr5,10480000,0.989025,0.52785,10500000,2854,3069,1681
chr5,10500000,0.941356,0.65205,10520000,4295,4328,2443
chr5,10520000,0.9992,0.6582,10540000,5426,5220,3322
chr5,10540000,0.999478,0.66065,10560000,4766,4865,2809
chr5,10560000,0.998625,0.59395,10580000,3698,3883,2105
chr5,10580000,0.814279,0.5737,10600000,2813,2856,1585
chr5,10600000,0.991527,0.59165,10620000,3724,3740,2219
chr5,10620000,0.997998,0.6909,10640000,5646,5450,3073
chr5,10640000,0.883572,0.6173,10660000,3459,3388,1854
chr5,10660000,0.964542,0.5746,10680000,3118,3130,1908
chr5,10680000,0.494376,0.61425,10700000,1978,2063,1382
chr5,10700000,0.346033,0.6122,10720000,1037,912,618
chr5,10720000,0.436404,0.613,10740000,1398,1316,918
chr5,10740000,0.281677,0.61175,10760000,741,690,502
chr5,10760000,0.533385,0.57345,10780000,1690,1580,1301
chr5,10780000,0.334844,0.6083,10800000,666,654,439
chr5,10800000,0.377506,0.61035,10820000,726,710,455
chr5,10820000,0.440557,0.5995,10840000,1522,1423,1360
chr5,10840000,0.587988,0.5523,10860000,1422,1416,1177
chr5,10860000,0.310352,0.60975,10880000,649,548,414
chr5,10880000,0.494811,0.607,10900000,1419,1248,892
chr5,10900000,0.896626,0.6352,10920000,2914,3019,1785
chr5,10920000,0.9005,0.6833,10940000,4585,4199,2584
chr5,10940000,0.668448,0.58035,10960000,2231,2381,1229
chr5,10960000,0.935573,0.63475,10980000,4168,3926,2566
chr5,10980000,0.952121,0.63355,11000000,4160,4163,2346
chr5,11000000,0.879417,0.62405,11020000,3131,3155,1848
chr5,11020000,0.677546,0.6346,11040000,3193,3077,1841
chr5,11040000,0.87178,0.6068,11060000,3591,3832,2318
chr5,11060000,0.722681,0.57455,11080000,2775,2989,1876
chr5,11080000,0.887147,0.6064,11100000,8385,9275,11600
chr5,11100000,0.946801,0.56965,11120000,4776,5467,5197
chr5,11120000,0.936927,0.56915,11140000,2772,2694,1885
chr5,11140000,0.881926,0.60235,11160000,2336,2196,1488
chr5,11160000,0.880221,0.62645,11180000,1702,1599,1107
chr5,11180000,0.933797,0.537,11200000,1837,1721,1471
chr5,11200000,0.706585,0.56415,11220000,1330,1370,1017
chr5,11220000,0.569367,0.5844,11240000,1079,1068,796
chr5,11240000,0.655454,0.57785,11260000,2946,3268,3833
chr5,11260000,0.945767,0.5653,11280000,3250,3408,3786
chr5,11280000,0.997275,0.52875,11300000,2882,2980,4063
chr5,11300000,0.96981,0.55565,11320000,2759,2898,4062
chr5,11320000,0.952935,0.6026,11340000,1775,1740,1267
chr5,11340000,0.970966,0.59335,11360000,3842,3747,3187
chr5,11360000,0.929598,0.65995,11380000,3217,3127,2464
chr5,11380000,0.946217,0.5592,11400000,2311,2344,1452
chr5,11400000,0.824102,0.60665,11420000,2350,2516,1449
chr5,11420000,0.953866,0.66605,11440000,4551,4476,2476
chr5,11440000,0.976546,0.65095,11460000,3996,3984,2283
chr5,11460000,0.986475,0.6802,11480000,5188,5010,2800
chr5,11480000,0.99965,0.584,11500000,4037,4105,2206
chr5,11500000,0.970792,0.6036,11520000,2674,2707,1552
chr5,11520000,0.982258,0.5797,11540000,2929,3076,1719
chr5,11540000,0.9976,0.65605,11560000,3991,3774,2256
chr5,11560000,0.99895,0.63115,11580000,4052,4356,2139
chr5,11580000,0.98735,0.67385,11600000,3851,3696,2189
chr5,11600000,1,0.59165,11620000,3581,3742,1976
chr5,11620000,0.950788,0.57945,11640000,3457,3498,1895
chr5,11640000,0.995775,0.6834,11660000,5517,5214,3143
chr5,11660000,0.984952,0.6641,11680000,4859,4773,2799
chr5,11680000,0.950933,0.6435,11700000,4172,4414,2211
chr5,11700000,0.937714,0.6621,11720000,4424,4001,2425
chr5,11720000,0.838098,0.60965,11740000,3220,3304,1810
chr5,11740000,0.958224,0.648,11760000,3873,4167,2248
chr5,11760000,0.859163,0.63755,11780000,3824,3909,2022
chr5,11780000,0.97893,0.65675,11800000,4776,4746,2668
chr5,11800000,0.998787,0.638,11820000,4204,4566,2256
chr5,11820000,0.710945,0.6619,11840000,3091,2846,1830
chr5,11840000,0.909307,0.66275,11860000,4375,4550,2548
chr5,11860000,0.938383,0.678,11880000,5339,5063,3019
chr5,11880000,0.931556,0.6698,11900000,4606,4632,2600
chr5,11900000,0.981261,0.6235,11920000,4084,4427,2249
chr5,11920000,0.770851,0.6269,11940000,3242,3295,1882
chr5,11940000,1,0.6435,11960000,4674,4820,2762
chr5,11960000,0.765398,0.6693,11980000,4107,3861,2312
chr5,11980000,0.856404,0.6278,12000000,3614,3886,1989
chr5,12000000,0.971211,0.5939,12020000,3480,3581,2215
chr5,12020000,0.783523,0.59335,12040000,3317,3409,2366
chr5,12040000,0.81734,0.5742,12060000,3212,3290,1887
chr5,12060000,0.935017,0.58305,12080000,3378,3663,1904
chr5,12080000,0.501601,0.57435,12100000,1452,1507,839
chr5,12100000,0.91797,0.54015,12120000,5706,6616,6696
chr5,12120000,0.90582,0.5818,12140000,4398,4716,4105
chr5,12140000,0.950773,0.54845,12160000,2918,2821,1736
chr5,12160000,0.955577,0.6162,12180000,82333,94589,73641
chr5,12180000,0.926988,0.543,12200000,7160,8543,10353
chr5,12200000,0.949709,0.58,12220000,3982,4354,2782
chr5,12220000,0.878139,0.5426,12240000,2597,2762,1462
chr5,12240000,0.891785,0.6704,12260000,4321,4197,2587
chr5,12260000,0.9913,0.6793,12280000,5058,4961,2958
chr5,12280000,0.982983,0.63845,12300000,4317,4521,2336
chr5,12300000,0.904925,0.66685,12320000,4474,4473,2425
chr5,12320000,0.977612,0.6492,12340000,4663,4626,2517
chr5,12340000,0.732615,0.63845,12360000,2706,2875,1688
chr5,12360000,1,0.6483,12380000,4526,4901,2438
chr5,12380000,0.651048,0.6698,12400000,3062,2913,1697
chr5,12400000,0.434209,0.66685,12420000,160,139,97
chr5,12420000,0.273395,0.65325,12440000,83,91,45
chr5,12440000,0.558218,0.67845,12460000,2255,2121,1221
chr5,12460000,0.886413,0.64035,12480000,4051,3895,2297
chr5,12480000,0.984534,0.59675,12500000,3622,3668,2060
chr5,12500000,0.987343,0.6132,12520000,4177,4243,2304
chr5,12520000,0.892293,0.66,12540000,4073,3981,2352
chr5,12540000,0.915008,0.648,12560000,4666,4360,2811
chr5,12560000,0.740515,0.63445,12580000,2534,2696,1511
chr5,12580000,0.857077,0.6765,12600000,3946,3748,2590
chr5,12600000,0.830865,0.62425,12620000,2911,2942,1715
chr5,12620000,0.895292,0.58,12640000,3704,3816,2248
chr5,12640000,0.868583,0.6558,12660000,4152,4239,2422
chr5,12660000,1,0.64805,12680000,4687,5218,2529
chr5,12680000,0.662985,0.58845,12700000,1916,2046,1302
chr5,12700000,0.991483,0.64845,12720000,4668,4689,2511
chr5,12720000,0.975032,0.63295,12740000,4211,4638,2535
chr5,12740000,0.876644,0.6254,12760000,3976,3736,2359
chr5,12760000,0.983838,0.6659,12780000,5114,5107,2632
chr5,12780000,0.907758,0.66365,12800000,4961,4886,3344
chr5,12800000,0.886682,0.63015,12820000,3903,4232,2146
chr5,12820000,0.658617,0.624,12840000,3025,3050,1649
chr5,12840000,0.962456,0.68705,12860000,5521,5299,2910
chr5,12860000,0.986912,0.6459,12880000,4570,4752,2564
chr5,12880000,0.974198,0.64175,12900000,4190,4636,2302
chr5,12900000,0.938649,0.693,12920000,4976,5066,2811
chr5,12920000,0.981107,0.7051,12940000,5628,5363,3029
chr5,12940000,0.985747,0.6669,12960000,5069,5113,2883
chr5,12960000,0.980876,0.6386,12980000,4622,4764,2524
chr5,12980000,0.954756,0.6745,13000000,4850,4959,2555
chr5,13000000,0.931701,0.6082,13020000,3880,3887,2261
chr5,13020000,0.99965,0.60885,13040000,4545,4572,2487
chr5,13040000,0.994424,0.66,13060000,5093,5079,2785
chr5,13060000,0.987375,0.6314,13080000,3947,4138,2172
chr5,13080000,0.953008,0.66175,13100000,4388,4221,2529
chr5,13100000,0.965385,0.61825,13120000,3643,3804,2185
chr5,13120000,0.935298,0.5858,13140000,3145,3375,2032
chr5,13140000,0.590437,0.5938,13160000,1546,1504,1038
chr5,13160000,0.606624,0.57015,13180000,1952,1979,1057
chr5,13180000,0.742565,0.62465,13200000,2310,2235,1314
chr5,13200000,0.602507,0.586,13220000,2022,1870,1358
chr5,13220000,0.674582,0.576,13240000,2637,2794,2099
chr5,13240000,0.615606,0.6096,13260000,2694,2744,1806
chr5,13260000,0.907359,0.63405,13280000,4389,4254,2468
chr5,13280000,0.625865,0.53345,13300000,1404,1306,802
chr5,13300000,0.817617,0.6224,13320000,3294,3101,2102
chr5,13320000,0.953708,0.6798,13340000,5195,5209,2924
chr5,13340000,0.984538,0.63325,13360000,4480,4649,2336
chr5,13360000,0.983827,0.6847,13380000,5376,5372,2962
chr5,13380000,0.885633,0.66245,13400000,4322,4247,2523
chr5,13400000,0.6857,0.6205,13420000,2215,2295,1287
chr5,13420000,0.974346,0.6118,13440000,4065,4063,2375
chr5,13440000,0.994825,0.5831,13460000,3675,3845,2093
chr5,13460000,0.989125,0.5516,13480000,3325,3312,1823
chr5,13480000,0.9956,0.60115,13500000,4106,4177,2095
chr5,13500000,0.987609,0.68875,13520000,5490,5351,2923
chr5,13520000,1,0.6842,13540000,5568,5290,2940
chr5,13540000,0.9978,0.61765,13560000,3827,4365,2098
chr5,13560000,0.989587,0.6756,13580000,5567,5332,2992
chr5,13580000,0.978131,0.66505,13600000,4896,5082,2659
chr5,13600000,0.747235,0.61615,13620000,2807,2649,1635
chr5,13620000,0.981,0.6157,13640000,4102,4305,2324
chr5,13640000,0.960608,0.6571,13660000,4299,4460,2353
chr5,13660000,0.830929,0.63845,13680000,4227,4528,2484
chr5,13680000,0.989391,0.57795,13700000,3860,3906,2142
chr5,13700000,0.943066,0.7009,13720000,5383,5327,2993
chr5,13720000,0.861764,0.6224,13740000,3803,3943,2226
chr5,13740000,0.890765,0.6287,13760000,3473,3671,1998
chr5,13760000,0.962062,0.62035,13780000,3884,4100,2082
chr5,13780000,0.943401,0.67965,13800000,4882,4744,2766
chr5,13800000,0.831095,0.63995,13820000,3330,3281,1842
chr5,13820000,0.788795,0.6659,13840000,3967,3882,2150
chr5,13840000,0.889609,0.61965,13860000,3392,3663,2046
chr5,13860000,0.949523,0.70775,13880000,5882,5557,3217
chr5,13880000,0.762269,0.62365,13900000,3498,3324,1987
chr5,13900000,1,0.63855,13920000,4347,4719,2355
chr5,13920000,0.919689,0.63735,13940000,3993,4313,2120
chr5,13940000,0.641095,0.6133,13960000,2462,2421,1487
chr5,13960000,0.87734,0.62305,13980000,3857,4085,2006
chr5,13980000,0.959015,0.6035,14000000,3635,4131,2026
chr5,14000000,0.980759,0.6641,14020000,5086,5006,2763
chr5,14020000,0.936873,0.6722,14040000,4573,4513,2858
chr5,14040000,0.94715,0.65245,14060000,4658,4642,2601
chr5,14060000,0.764286,0.6386,14080000,3389,3409,1833
chr5,14080000,0.861869,0.62865,14100000,3686,3858,1940
chr5,14100000,0.992576,0.6644,14120000,5268,5190,2852
chr5,14120000,0.997442,0.68725,14140000,7317,8983,4209
chr5,14140000,0.775893,0.645,14160000,4022,3622,2239
chr5,14160000,0.989208,0.65025,14180000,4984,5083,2741
chr5,14180000,0.945676,0.6471,14200000,4513,4593,2515
chr5,14200000,0.889254,0.6077,14220000,3324,3607,1867
chr5,14220000,0.711431,0.6805,14240000,2919,2758,1698
chr5,14240000,0.995019,0.63785,14260000,4548,4722,2536
chr5,14260000,0.9777,0.6371,14280000,4408,4388,2401
chr5,14280000,0.879853,0.647,14300000,4122,3942,2268
chr5,14300000,0.997367,0.6782,14320000,5659,5530,3160
chr5,14320000,1,0.6542,14340000,4700,4954,2601
chr5,14340000,0.9976,0.6417,14360000,4695,4812,2694
chr5,14360000,0.935958,0.6418,14380000,4199,4175,2345
chr5,14380000,0.897789,0.6208,14400000,3881,3953,2176
chr5,14400000,0.98279,0.69385,14420000,5854,5616,3128
chr5,14420000,0.39492,0.55505,14440000,928,968,591
chr5,14440000,0.88377,0.64925,14460000,4430,4458,2330
chr5,14460000,0.830135,0.6567,14480000,3647,3527,2213
chr5,14480000,0.990207,0.6531,14500000,4466,4826,2492
chr5,14500000,1,0.6489,14520000,4686,4783,2525
chr5,14520000,0.91778,0.60705,14540000,3343,2920,1775
chr5,14540000,0.823324,0.64185,14560000,3533,2815,1932
chr5,14560000,0.391242,0.6168,14580000,1571,1195,951
chr5,14580000,0.495353,0.55165,14600000,1305,925,879
chr5,14600000,0.713522,0.65,14620000,3209,2344,1909
chr5,14620000,0.945711,0.67915,14640000,77899,81932,77960
chr5,14640000,0.878559,0.6823,14660000,4227,3186,2604
chr5,14660000,0.926893,0.6601,14680000,4142,3105,2259
chr5,14680000,0.913673,0.6645,14700000,4364,3138,2589
chr5,14700000,0.916707,0.6519,14720000,4538,3514,2595
chr5,14720000,0.805469,0.5833,14740000,2906,2206,1660
chr5,14740000,0.673147,0.6893,14760000,2477,1757,1323
chr5,14760000,0.592178,0.66675,14780000,1104,768,643
chr5,14780000,0.723008,0.59,14800000,83768,138832,73101
chr5,14800000,0.632007,0.6772,14820000,1684,1205,896
chr5,14820000,0.919651,0.6408,14840000,4120,3082,2128
chr5,14840000,0.877433,0.61085,14860000,3250,2483,1770
chr5,14860000,0.77569,0.62455,14880000,2956,2253,1628
chr5,14880000,0.947236,0.72935,14900000,5947,4115,3285
chr5,14900000,0.914222,0.6712,14920000,4464,3367,2576
chr5,14920000,1,0.6861,14940000,5720,4297,3148
chr5,14940000,0.965123,0.6435,14960000,4310,3473,2666
chr5,14960000,1,0.63345,14980000,4763,3694,2583
chr5,14980000,0.970682,0.5724,15000000,3300,2499,1930
chr5,15000000,0.927978,0.669,15020000,4202,3191,2453
chr5,15020000,0.769921,0.63375,15040000,2707,2187,1443
chr5,15040000,0.865419,0.6364,15060000,3727,2661,2095
chr5,15060000,0.990354,0.6441,15080000,5076,3684,2842
chr5,15080000,0.971424,0.6602,15100000,4938,3932,3058
chr5,15100000,0.975342,0.6729,15120000,4939,3772,2926
chr5,15120000,0.869094,0.62855,15140000,3611,2724,2195
chr5,15140000,0.619385,0.63435,15160000,1494,1207,789
chr5,15160000,0.917503,0.7083,15180000,3833,2670,2325
chr5,15180000,0.840775,0.6714,15200000,3018,2916,1952
chr5,15200000,0.959808,0.6574,15220000,2356,1695,1438
chr5,15220000,0.872925,0.62265,15240000,2968,2343,1622
chr5,15240000,0.366547,0.62305,15260000,786,567,519
chr5,15260000,0.441549,0.6051,15280000,1049,694,636
chr5,15280000,0.390296,0.67945,15300000,1215,841,727
chr5,15300000,0.475485,0.60745,15320000,1265,936,794
chr5,15320000,0.567647,0.6276,15340000,2473,1859,1381
chr5,15340000,0.956888,0.6464,15360000,4402,3432,2446
chr5,15360000,0.839952,0.66805,15380000,4228,3239,2314
chr5,15380000,0.548054,0.62355,15400000,2357,1781,1401
chr5,15400000,0.870294,0.68005,15420000,4587,3351,2520
chr5,15420000,0.987934,0.6586,15440000,4799,3985,2754
chr5,15440000,0.998875,0.67695,15460000,5425,4134,2932
chr5,15460000,0.989317,0.66945,15480000,5123,3881,2803
chr5,15480000,0.997858,0.657,15500000,4704,3731,2767
chr5,15500000,0.946692,0.6307,15520000,3325,2701,1800
chr5,15520000,0.611476,0.63005,15540000,2492,1694,1471
chr5,15540000,0.988667,0.67355,15560000,5436,4233,3142
chr5,15560000,0.996325,0.67145,15580000,4757,4196,3244
chr5,15580000,0.997117,0.6376,15600000,3839,3358,2436
chr5,15600000,0.965542,0.65675,15620000,4718,3779,2810
