chr,start,mappability,gc_content,end,NAT_X_SYN_004,NAT_X_SYN_042,NAT_X_SYN_044,NAT_X_SYN_051,NAT_X_SYN_054
4,7600000,0.96624,0.66394,7700000,4295,3231,4432,2633,3242
4,7700000,0.989255,0.66136,7800000,4968,3656,5183,2951,3906
4,7800000,0.989296,0.67508,7900000,4529,3330,4908,3284,3661
4,7900000,1,0.65039,8000000,4164,3352,4387,2568,3426
4,8000000,0.995465,0.64107,8100000,4878,4008,5479,3103,4144
4,8100000,0.99968,0.63219,8200000,4357,3524,4537,2542,3556
4,8200000,1,0.63873,8300000,4082,3366,4449,2630,3328
4,8300000,1,0.64852,8400000,4037,3213,4217,2549,3311
4,8400000,0.9999,0.65351,8500000,4334,3274,4482,2638,3311
4,8500000,1,0.63221,8600000,4919,3796,5139,3071,4476
4,8600000,0.990737,0.63064,8700000,4087,3266,4546,2479,3256
4,8700000,0.987421,0.66999,8800000,3964,2931,4397,2160,3115
4,8800000,0.999945,0.65002,8900000,4454,3531,5036,3068,3879
4,8900000,0.999002,0.64801,9000000,3850,2910,4180,2468,3078
4,9000000,0.9625,0.64411,9100000,4091,3365,4255,2351,3320
4,9100000,0.99896,0.63902,9200000,4579,3488,5084,2680,3658
4,9200000,1,0.62261,9300000,4592,3750,4602,2609,3702
4,9300000,0.97781,0.63227,9400000,4174,3330,4654,2688,3462
4,9400000,0.996445,0.65159,9500000,4239,3297,4391,2544,3412
4,9500000,0.959871,0.62678,9600000,3913,3157,3981,2080,3209
4,9600000,1,0.61712,9700000,4507,3803,4483,2503,3654
4,9700000,0.99941,0.6407,9800000,4079,3567,4428,2734,3524
4,9800000,0.99993,0.65154,9900000,4210,3153,4472,2551,3249
4,9900000,0.995281,0.66778,10000000,4693,3504,4861,3149,3647
4,10000000,1,0.64096,10100000,7857,5970,11214,3700,7320
4,10100000,0.999825,0.65803,10200000,5204,4665,6114,3078,4818
4,10200000,0.995985,0.65048,10300000,5169,4132,6093,4077,4826
4,10300000,0.99985,0.65316,10400000,4213,3269,4945,2473,3487
4,10400000,0.999575,0.63454,10500000,3933,3193,4349,2267,3251
4,10500000,0.906656,0.66296,10600000,3622,2685,3846,1880,2797
4,10600000,1,0.63516,10700000,4226,3392,4735,2495,3321
4,10700000,0.999852,0.65719,10800000,3973,3160,4292,2490,3148
4,10800000,0.9996,0.64363,10900000,4189,3362,4379,2409,3378
4,10900000,0.992922,0.65927,11000000,4003,3189,4056,2276,3165
4,11000000,0.563934,0.61109,11100000,3262,2730,3126,1383,2686
4,11100000,0.943989,0.62539,11200000,4095,3292,4330,2493,3355
4,11200000,0.99776,0.63893,11300000,4111,3337,4693,2720,3498
4,11300000,0.994459,0.65675,11400000,4037,3271,4513,2531,3280
4,11400000,1,0.63748,11500000,4391,3441,4626,2829,3555
4,11500000,0.99936,0.64786,11600000,4556,3591,4766,2925,3640
4,11600000,0.986713,0.65089,11700000,4149,3218,4490,2706,3397
4,11700000,0.996055,0.6399,11800000,4122,3535,4688,2897,3547
4,11800000,0.99218,0.64402,11900000,4517,3659,4770,2918,3728
4,11900000,0.99194,0.65252,12000000,4256,3377,4534,2911,3399
4,12000000,1,0.64749,12100000,4226,3374,4287,2498,3463
4,12100000,0.99286,0.62882,12200000,4657,3796,5065,2944,3640
4,12200000,1,0.64871,12300000,4667,3708,4855,3013,3634
4,12300000,1,0.64899,12400000,4448,3454,4877,2731,3600
4,12400000,0.9985,0.64588,12500000,4207,3271,4500,2583,3464
4,12500000,1,0.6295,12600000,4204,3413,4688,2577,3458
4,12600000,0.99877,0.62332,12700000,4473,3750,4933,2824,3619
4,12700000,1,0.6233,12800000,4626,3700,4797,2621,3884
4,12800000,0.999475,0.63325,12900000,4083,3802,4627,2526,3345
4,12900000,1,0.63183,13000000,4367,3448,4719,2747,3492
4,13000000,1,0.6204,13100000,4507,3634,4643,2711,3591
4,13100000,1,0.62931,13200000,4050,3450,4560,2592,3260
4,13200000,1,0.65183,13300000,4606,3609,4843,2840,3737
4,13300000,0.999205,0.61873,13400000,4312,3532,4499,2434,3483
4,13400000,1,0.61898,13500000,4574,3686,4924,2664,3865
4,13500000,0.999668,0.62205,13600000,4195,3461,4615,2536,3278
4,13600000,0.98545,0.62947,13700000,3773,3091,4072,2104,3117
4,13700000,0.99412,0.62369,13800000,4215,3627,4930,2550,3448
4,13800000,0.99896,0.62898,13900000,4188,3439,4680,2735,3620
4,13900000,0.999615,0.61908,14000000,4509,3710,4971,2955,3588
4,14000000,1,0.62806,14100000,4596,3617,5185,2674,3786
4,14100000,1,0.64271,14200000,4086,3289,4394,2357,3300
4,14200000,0.973096,0.62746,14300000,3898,3305,4318,2410,3292
4,14300000,0.999747,0.66065,14400000,3876,2838,4048,2308,3186
4,14400000,1,0.64028,14500000,4641,3534,5033,2738,3758
4,14500000,1,0.63003,14600000,4386,3512,4660,2850,3787
4,14600000,1,0.64722,14700000,4682,3688,5291,2920,3944
4,14700000,1,0.65194,14800000,4014,3143,4282,2445,3095
4,14800000,1,0.65302,14900000,4396,3409,4752,2803,3448
4,14900000,0.998905,0.63655,15000000,4661,3834,5130,3079,3814
4,15000000,0.999203,0.63061,15100000,4675,3775,5107,3037,3721
4,15100000,1,0.61115,15200000,4271,3661,4444,2615,3644
4,15200000,0.99089,0.62857,15300000,3980,3313,4587,2213,3243
4,15300000,0.999205,0.62994,15400000,3657,3211,4463,2475,3150
4,15400000,0.999625,0.63673,15500000,4014,3156,4646,2471,3282
4,15500000,0.977312,0.62115,15600000,4151,3364,4649,2388,3189
4,15600000,1,0.63759,15700000,4117,3183,4690,2461,3358
4,15700000,1,0.62347,15800000,4093,3368,4677,2519,3524
4,15800000,1,0.6406,15900000,4245,3498,4478,2566,3441
4,15900000,0.999447,0.63742,16000000,4128,3452,4947,2811,3451
4,16000000,0.995217,0.62464,16100000,7548,7237,9523,7366,8215
4,16100000,1,0.62559,16200000,4339,3647,4832,2608,3692
4,16200000,1,0.64374,16300000,4077,3258,4565,2449,3364
4,16300000,0.997872,0.62743,16400000,4114,3551,4540,2621,3395
4,16400000,0.99904,0.62023,16500000,4344,3610,4931,3619,3570
4,16500000,1,0.65809,16600000,4288,3189,4683,3937,3343
4,16600000,0.996375,0.62834,16700000,4338,3604,5142,4119,3644
4,16700000,1,0.6407,16800000,4129,3323,4686,4246,3281
4,16800000,0.998103,0.63532,16900000,4312,3324,4788,4166,3412
4,16900000,1,0.62446,17000000,7623,6863,9650,8538,7658
4,17000000,0.999217,0.62561,17100000,3913,3371,4580,3952,3475
4,17100000,1,0.63919,17200000,4553,3618,4552,4222,3599
4,17200000,1,0.63682,17300000,4168,3422,4568,4032,3421
4,17300000,1,0.65265,17400000,4262,3298,4496,4225,3339
4,17400000,1,0.65063,17500000,3988,3124,4544,4025,3289
4,17500000,1,0.64277,17600000,4009,3264,4695,3875,3187
4,17600000,0.99886,0.64666,17700000,4178,3270,4669,4073,3427
4,17700000,0.996048,0.66644,17800000,4540,3311,5007,4374,3522
4,17800000,0.998637,0.63552,17900000,4309,3405,4903,4403,3508
4,17900000,0.996835,0.58627,18000000,4511,3948,5044,4792,3968
4,18000000,0.99948,0.60457,18100000,4671,3817,5077,4311,3775
4,18100000,1,0.62521,18200000,4072,3448,4674,4065,3326
4,18200000,0.99551,0.63416,18300000,4206,3300,4689,3814,3338
4,18300000,1,0.62742,18400000,4376,3465,4938,4131,3495
4,18400000,1,0.64888,18500000,3980,3004,4103,3963,3175
5,0,0.984825,0.62843,100000,4716,3689,5148,4677,3684
5,100000,0.999405,0.62321,200000,4517,3725,4890,4520,3520
5,200000,0.99975,0.61203,300000,4218,3496,4591,4044,3378
5,300000,0.999377,0.62645,400000,4968,3627,5325,4215,4028
5,400000,0.99931,0.63473,500000,4125,3478,4538,3923,3217
5,500000,1,0.64368,600000,4189,3235,4599,4041,3245
5,600000,0.99952,0.62108,700000,4405,3749,4949,4277,3515
5,700000,0.999927,0.63693,800000,4012,3177,4511,4058,3229
5,800000,1,0.63,900000,4551,3717,5365,4255,3767
5,900000,0.999626,0.64838,1000000,4092,3219,4891,3872,3483
5,1000000,0.99976,0.64113,1100000,3871,3052,4626,3925,3408
5,1100000,1,0.63461,1200000,4862,3752,5057,4757,3992
5,1200000,1,0.63354,1300000,4323,3436,4666,4029,3474
5,1300000,1,0.62182,1400000,4069,3154,4657,4028,3295
5,1400000,0.9997,0.63232,1500000,4200,3309,4549,4157,3310
5,1500000,1,0.62945,1600000,3935,3266,4655,3717,3057
5,1600000,0.99691,0.62461,1700000,4426,3447,4663,4160,3455
5,1700000,1,0.63321,1800000,3920,3433,4753,3865,3479
5,1800000,0.999643,0.64011,1900000,4615,3699,4805,4425,3577
5,1900000,1,0.63913,2000000,4455,3702,4983,4327,3527
5,2000000,0.99958,0.63912,2100000,4316,3561,4946,4332,3504
5,2100000,0.999052,0.63131,2200000,4175,3304,4585,4143,3447
5,2200000,0.99991,0.63463,2300000,4226,3338,4634,4051,3357
5,2300000,1,0.62863,2400000,4241,3324,4435,4219,3496
5,2400000,1,0.63077,2500000,4626,3733,5137,4294,3688
5,2500000,1,0.62571,2600000,4329,3498,4900,4195,3580
5,2600000,0.998203,0.63682,2700000,4457,3297,4805,4173,3450
5,2700000,1,0.61457,2800000,4334,3782,4756,4167,3392
5,2800000,1,0.62178,2900000,4487,3580,4476,4201,3472
5,2900000,0.99072,0.62209,3000000,4409,3457,4852,4410,3732
5,3000000,0.999182,0.633,3100000,4318,3440,4609,4030,3418
5,3100000,0.998773,0.64721,3200000,6172,4949,6527,6453,5708
5,3200000,0.987652,0.63139,3300000,4861,4133,4988,4985,4069
5,3300000,0.998903,0.62904,3400000,4551,3728,4515,4796,3591
5,3400000,1,0.62725,3500000,4065,3343,4284,3945,3402
5,3500000,0.99942,0.64242,3600000,4573,3588,4684,4329,3563
5,3600000,1,0.63666,3700000,4524,3468,4689,4516,3610
5,3700000,1,0.63455,3800000,4364,3432,4461,3954,3459
5,3800000,1,0.64231,3900000,4716,3717,4625,4428,3906
5,3900000,0.99991,0.62808,4000000,4169,3434,4436,4429,3431
5,4000000,0.997315,0.62708,4100000,4393,3785,4740,4552,3655
5,4100000,0.997795,0.6371,4200000,4120,3364,4526,4247,3333
5,4200000,0.974032,0.63013,4300000,4304,3637,4535,4297,3541
5,4300000,0.996567,0.60776,4400000,4221,3617,4169,4188,3680
5,4400000,0.99963,0.61775,4500000,4564,3860,4476,4471,3617
5,4500000,0.99945,0.61831,4600000,4487,3694,4587,4380,3697
5,4600000,0.99995,0.63169,4700000,4426,3387,4764,3913,3588
5,4700000,0.978728,0.63395,4800000,4350,3505,4591,4145,3461
5,4800000,0.9996,0.63314,4900000,4061,3423,4629,3918,3380
5,4900000,0.999975,0.64993,5000000,4157,3228,4622,3985,3405
5,5000000,0.996248,0.62724,5100000,4102,3311,4543,3921,3449
5,5100000,0.996997,0.63004,5200000,4251,3327,4537,4015,3523
5,5200000,1,0.63918,5300000,4384,3334,4651,3910,3445
5,5300000,0.99897,0.624,5400000,4230,3371,4678,3947,3488
5,5400000,0.999075,0.65058,5500000,4198,3361,4741,4191,3376
5,5500000,1,0.62375,5600000,4333,3639,4506,4474,3614
5,5600000,0.984758,0.63741,5700000,4451,3524,4602,4226,3649
5,5700000,0.981187,0.64275,5800000,4115,3375,4515,4159,3328
5,5800000,1,0.64836,5900000,4307,3326,4692,3953,3472
5,5900000,1,0.63195,6000000,3746,3087,4357,3732,3128
5,6000000,1,0.63795,6100000,4603,4073,5877,5033,4291
5,6100000,1,0.63941,6200000,4462,3477,4649,4234,3516
5,6200000,0.994025,0.63228,6300000,4196,3387,4601,4169,3416
5,6300000,0.999185,0.64333,6400000,4591,3404,4844,4134,3805
5,6400000,1,0.64301,6500000,4170,3302,4356,4085,3367
5,6500000,1,0.62481,6600000,4485,3772,4901,4440,3721
5,6600000,0.972945,0.62799,6700000,4132,3248,4344,4212,3285
5,6700000,1,0.62736,6800000,4638,3766,4835,4459,3800
5,6800000,1,0.62705,6900000,4276,3384,4807,4100,3377
5,6900000,0.997268,0.63658,7000000,4170,3216,4417,3903,3315
5,7000000,0.999582,0.63508,7100000,3825,3207,4373,4070,3160
5,7100000,0.999525,0.63463,7200000,4375,3562,4581,4249,3485
5,7200000,1,0.6392,7300000,4050,3249,4698,3952,3218
5,7300000,0.999523,0.64691,7400000,4135,3082,4663,3924,3311
5,7400000,0.99924,0.65446,7500000,4163,3460,4403,4258,3471
5,7500000,0.99292,0.63709,7600000,4025,3352,4534,4214,3428
5,7600000,0.99712,0.65817,7700000,4824,3754,5187,4376,3825
5,7700000,0.999495,0.64575,7800000,4407,3369,4386,4244,3644
5,7800000,0.996973,0.64666,7900000,4023,3340,4313,4090,3320
5,7900000,1,0.64024,8000000,4335,3499,4451,4198,3548
5,8000000,1,0.64014,8100000,3966,3203,4525,4151,3335
5,8100000,0.998723,0.65807,8200000,4238,3247,4475,4026,3485
5,8200000,0.994005,0.65637,8300000,4143,3195,4640,4058,3381
5,8300000,1,0.65659,8400000,4316,3338,4624,4235,3353
5,8400000,0.999765,0.64224,8500000,4471,3437,4509,4275,3679
5,8500000,0.999863,0.65152,8600000,4014,3094,4038,3848,3128
5,8600000,0.988568,0.65354,8700000,3711,2974,4052,3739,3070
5,8700000,0.990604,0.66194,8800000,4083,3072,4395,3980,3166
5,8800000,0.998982,0.6604,8900000,4257,3202,4680,4182,3376
5,8900000,0.979714,0.64888,9000000,4536,3745,4621,4715,3844
5,9000000,0.994056,0.66327,9100000,4178,3275,4339,4252,3377
5,9100000,0.997159,0.65471,9200000,3950,3056,4266,4124,3320
5,9200000,0.988186,0.66082,9300000,3663,2674,3839,3412,2811
5,9300000,0.998106,0.68609,9400000,3810,2835,4081,3767,2997
5,9400000,0.998825,0.63903,9500000,4146,3243,4467,4020,3275
5,9500000,0.99354,0.64691,9600000,4076,3257,4471,4161,3031
5,9600000,0.99839,0.66142,9700000,3940,3100,4214,3901,3130
5,9700000,0.999402,0.65291,9800000,4118,3356,4189,4073,3311
5,9800000,0.999445,0.66022,9900000,3638,2897,3984,3757,2999
5,9900000,0.992627,0.6416,10000000,3854,3187,4208,3925,3228
5,10000000,0.999535,0.65484,10100000,4698,3700,4477,4627,3804
5,10100000,0.94553,0.6425,10200000,4338,3331,4391,3882,3624
5,10200000,0.899573,0.65229,10300000,4777,3548,4144,4598,3519
5,10300000,0.867775,0.61743,10400000,3417,2869,3653,3528,2874
5,10400000,0.947206,0.65814,10500000,4974,3543,4606,4470,3688
5,10500000,0.991661,0.64901,10600000,4326,3378,4011,4460,3410
5,10600000,0.99927,0.65356,10700000,4013,3068,4006,4056,3215
5,10700000,0.991295,0.63935,10800000,4138,3423,4021,4332,3304
5,10800000,0.996592,0.65981,10900000,4423,3536,4667,4666,3417
5,10900000,0.994529,0.65518,11000000,4296,3468,4215,4305,3417
5,11000000,0.989316,0.61469,11100000,4631,3932,4730,5011,3863
5,11100000,0.962924,0.57983,11200000,33016,17105,17293,21441,16290
5,11200000,0.846197,0.6346,11300000,4359,3763,4436,4353,3616
5,11300000,0.948514,0.60309,11400000,5586,4725,5293,5615,4419
5,11400000,0.997672,0.60852,11500000,4346,3829,4305,4663,3573
5,11500000,0.997218,0.61186,11600000,4119,3595,4226,4230,3460
5,11600000,0.882326,0.61148,11700000,6036,5054,6056,5974,4834
5,11700000,0.876332,0.59595,11800000,48366,43775,40431,48298,40204
5,11800000,0.616991,0.60447,11900000,6603,5993,6158,6919,5596
5,11900000,0.834548,0.60585,12000000,7551,6599,7251,7745,6167
5,12000000,0.962804,0.61246,12100000,7339,6302,6752,7105,5786
5,12100000,0.975041,0.56851,12200000,4763,4141,4538,4860,3976
5,12200000,0.998232,0.59209,12300000,4279,3529,4424,4616,3613
5,12300000,0.997766,0.61712,12400000,3377,2763,3311,3359,2755
5,12400000,0.983942,0.62583,12500000,4345,3450,4193,4478,3527
5,12500000,0.996389,0.63122,12600000,4769,3785,5100,4741,3982
5,12600000,0.994023,0.63348,12700000,4166,3580,4182,4276,3432
5,12700000,0.976661,0.5911,12800000,3084,2767,2855,3382,2441
5,12800000,0.518975,0.5899,12900000,5985,4763,6078,6380,4784
5,12900000,0.99993,0.61174,13000000,5519,4762,5744,5704,5134
5,13000000,0.997945,0.62646,13100000,3623,2970,3453,3859,2920
5,13100000,0.99107,0.61208,13200000,4759,4222,4562,4904,3919
5,13200000,0.918379,0.64306,13300000,5066,4102,4755,5204,4059
5,13300000,0.998527,0.61996,13400000,6569,5480,7196,6905,5968
5,13400000,0.973995,0.65355,13500000,4748,3825,4697,5084,3805
5,13500000,0.99926,0.66358,13600000,4555,3502,4898,4599,3532
5,13600000,0.99972,0.67423,13700000,4529,3241,4535,4451,3315
5,13700000,0.99482,0.65533,13800000,4591,3664,4759,4839,3694
5,13800000,0.993415,0.65787,13900000,4193,3151,4080,4075,3140
5,13900000,0.987367,0.6495,14000000,4577,3442,4598,4480,3421
5,14000000,0.994334,0.67424,14100000,4016,3132,4326,4046,3341
5,14100000,0.953289,0.65913,14200000,4433,3411,4472,4493,3557
5,14200000,0.9995,0.65996,14300000,5200,3724,4917,5078,3932
5,14300000,0.585982,0.70375,14400000,2545,1901,2819,2585,2026
5,14400000,0.491338,0.67783,14500000,2396,1825,2529,2528,1881
5,14500000,0.910953,0.63963,14600000,4326,3509,4270,4579,3488
5,14600000,0.99996,0.67021,14700000,4549,3428,4570,4513,3580
5,14700000,0.998605,0.65329,14800000,4815,3694,4620,4760,3663
5,14800000,0.992215,0.6557,14900000,3872,3361,4443,4134,3197
5,14900000,0.986401,0.66257,15000000,3489,2804,3850,4181,2905
5,15000000,0.997987,0.68462,15100000,4011,2731,3830,3679,2943
5,15100000,0.996801,0.69094,15200000,5002,3609,6207,5506,4649
5,15200000,0.998902,0.64581,15300000,3782,2967,4279,4002,3113
5,15300000,0.982171,0.64914,15400000,4402,3517,4689,4471,3398
5,15400000,0.994055,0.64194,15500000,5168,4344,6416,5913,4818
5,15500000,0.999332,0.65988,15600000,3905,3074,4159,4144,3185
5,15600000,0.865149,0.6484,15700000,5104,3820,4975,5238,3969
5,15700000,0.995478,0.66275,15800000,3823,2887,3969,3860,2899
5,15800000,0.996995,0.65599,15900000,4181,3302,4303,4313,3421
5,15900000,0.998495,0.64974,16000000,4156,3279,4838,4324,3535
5,16000000,0.999755,0.65109,16100000,4186,3211,4331,4110,3313
5,16100000,1,0.65998,16200000,5637,4264,6022,5863,4953
5,16200000,0.998945,0.64457,16300000,4035,3144,4369,4316,3227
5,16300000,0.99904,0.65268,16400000,4420,3433,4797,4670,3481
5,16400000,0.999045,0.63484,16500000,4146,3468,4765,4617,3458
5,16500000,1,0.66682,16600000,3892,2967,4349,4079,3258
5,16600000,0.99845,0.63974,16700000,4173,3421,4747,4763,3629
5,16700000,1,0.63245,16800000,3988,3056,4285,4078,3347
5,16800000,0.998285,0.64518,16900000,4547,3476,4746,4245,3440
5,16900000,0.993821,0.64119,17000000,3897,3287,4314,4179,3036
5,17000000,0.994254,0.67545,17100000,4538,3304,4824,4386,3637
5,17100000,0.997095,0.64827,17200000,4293,3358,4770,3804,3172
5,17200000,0.990757,0.65204,17300000,3873,2914,4416,3662,2958
5,17300000,0.999179,0.65146,17400000,3840,3013,4243,3896,2891
5,17400000,0.99175,0.65954,17500000,3738,2828,3958,3751,2932
5,17500000,0.99826,0.64761,17600000,4067,3284,4568,4056,3246
5,17600000,0.99542,0.64361,17700000,4204,3367,4648,4262,3217
5,17700000,0.997699,0.65607,17800000,4269,3298,4481,4298,3065
5,17800000,0.981533,0.64201,17900000,4617,3391,4420,4084,3138
5,17900000,0.9966,0.66784,18000000,4405,2999,4118,3936,2825
5,18000000,0.9997,0.64407,18100000,4079,3061,4494,3960,3008
5,18100000,0.891911,0.63498,18200000,3761,3122,4110,3711,2935
5,18200000,0.998591,0.65184,18300000,3582,2825,3898,3631,2802
5,18300000,1,0.65256,18400000,3673,2782,4268,3482,2807
5,18400000,0.962923,0.6275,18500000,3558,2972,4110,3545,2756
5,18500000,0.999553,0.66337,18600000,3955,3037,4407,3880,2920
5,18600000,0.996724,0.66925,18700000,4535,3599,4979,4672,4023
5,18700000,0.998718,0.65244,18800000,4247,3199,4701,4133,3084
5,18800000,0.970765,0.64001,18900000,3926,3478,4565,3979,3051
5,18900000,0.99492,0.65955,19000000,4110,3195,4353,4059,3126
5,19000000,0.999155,0.65177,19100000,3863,3056,4132,3817,3040
5,19100000,0.99935,0.66364,19200000,3887,3059,4390,3956,2976
5,19200000,1,0.61865,19300000,4470,3776,5073,4265,3449
5,19300000,1,0.60992,19400000,4047,3447,4403,4009,3236
5,19400000,0.998757,0.66771,19500000,3946,2902,4126,3800,2944
5,19500000,0.995908,0.64581,19600000,4323,3492,4431,4393,3208
5,19600000,0.99979,0.64629,19700000,5917,4258,5996,6247,4431
5,19700000,0.997843,0.65231,19800000,4118,3085,4485,4031,3162
5,19800000,0.998815,0.63756,19900000,4892,3890,5108,5010,3793
5,19900000,0.997617,0.64169,20000000,4460,3641,4849,4424,3403
5,20000000,1,0.64978,20100000,4591,3303,4816,4641,3551
5,20100000,0.99735,0.64171,20200000,4264,3330,4397,4109,3233
5,20200000,0.992253,0.64681,20300000,4469,3468,4648,4222,3471
5,20300000,0.999173,0.64653,20400000,4370,3410,4794,4136,3341
5,20400000,0.999648,0.65383,20500000,4631,3536,4948,4292,3607
5,20500000,0.822765,0.65295,20600000,3703,2892,4048,3581,2783
5,20600000,0.844543,0.66501,20700000,3531,2747,4126,3318,2773
5,20700000,1,0.63529,20800000,4614,3687,4799,4543,3410
5,20800000,1,0.62241,20900000,4394,3660,4545,4478,3508
5,20900000,0.99896,0.64004,21000000,3935,3268,4342,3747,3067
5,21000000,1,0.65114,21100000,4194,3144,4530,3881,3100
5,21100000,0.995972,0.6546,21200000,4368,3421,4797,4177,3441
5,21200000,1,0.63794,21300000,4036,3348,4395,4039,3095
5,21300000,1,0.64637,21400000,4071,3316,4422,4068,3301
5,21400000,0.99943,0.64998,21500000,3900,3172,4405,4129,3109
5,21500000,0.999657,0.65246,21600000,4289,3396,4708,4123,3335
5,21600000,1,0.65436,21700000,4214,3280,4525,4147,3194
5,21700000,0.999855,0.64695,21800000,4712,3637,5306,4458,3454
5,21800000,0.995878,0.65138,21900000,4327,3178,4831,4218,3201
5,21900000,0.99896,0.64279,22000000,4069,3367,4557,4092,3102
5,22000000,0.984857,0.6527,22100000,4127,3334,4440,4062,3025
5,22100000,1,0.65776,22200000,4531,3553,4795,4410,3482
5,22200000,1,0.64733,22300000,4091,3234,4663,3970,3046
5,22300000,1,0.637,22400000,3999,3164,4401,3836,3031
5,22400000,1,0.62802,22500000,4098,3506,4715,4187,3359
5,22500000,0.999065,0.6352,22600000,4157,3387,4460,3921,3063
5,22600000,0.971962,0.63898,22700000,4164,3293,4596,3964,3074
5,22700000,1,0.64891,22800000,3942,3206,4457,3977,3059
5,22800000,0.991622,0.65187,22900000,4206,3293,4574,4063,3247
5,22900000,0.997081,0.64869,23000000,4557,3571,5062,4163,3349
5,23000000,0.999222,0.65196,23100000,4396,3327,4977,4062,3180
5,23100000,0.995675,0.64912,23200000,4046,3075,4310,3847,3026
5,23200000,0.99971,0.65292,23300000,4301,3238,4621,4100,3161
5,23300000,0.99737,0.6517,23400000,4117,3232,4559,3885,3149
5,23400000,0.99481,0.62,23500000,4216,3606,4835,4152,3450
5,23500000,0.99993,0.60281,23600000,4111,3534,4689,4035,3233
5,23600000,1,0.61483,23700000,4492,3762,4560,4484,3461
5,23700000,0.996676,0.6265,23800000,4346,3496,4801,4256,3337
5,23800000,0.999715,0.63836,23900000,3901,3104,4653,3774,2999
5,23900000,1,0.64452,24000000,4280,3324,4625,4134,3246
5,24000000,0.992574,0.63464,24100000,4494,3645,5082,4468,3546
5,24100000,0.999275,0.63987,24200000,4251,3406,4789,4361,3244
5,24200000,0.995987,0.62837,24300000,5480,4655,6336,5576,4660
5,24300000,0.99825,0.65453,24400000,4265,3319,4699,4089,3285
5,24400000,0.999605,0.65327,24500000,4109,3083,4143,3916,3072
5,24500000,1,0.63871,24600000,3802,3124,4556,3935,3205
5,24600000,0.99896,0.63689,24700000,4495,3450,5123,4128,3511
5,24700000,0.99953,0.63823,24800000,4047,3312,4667,4198,3233
5,24800000,0.999525,0.62326,24900000,4114,3369,4739,3920,3312
5,24900000,1,0.64558,25000000,4562,3392,4766,4119,3494
5,25000000,1,0.64813,25100000,4214,3368,4679,4074,3145
5,25100000,0.99919,0.64239,25200000,3912,3352,4510,3898,3089
5,25200000,0.99669,0.64236,25300000,4246,3390,4886,4268,3177
5,25300000,1,0.63595,25400000,4217,3386,4599,4147,3322
5,25400000,1,0.63789,25500000,17454,16549,20252,22187,20849
5,25500000,0.999995,0.62473,25600000,4262,3545,5051,4179,3322
5,25600000,1,0.62921,25700000,4241,3531,4871,3856,3204
5,25700000,1,0.62323,25800000,4474,3643,4634,4286,3419
5,25800000,0.996,0.64502,25900000,3988,3181,4662,4084,3146
5,25900000,1,0.64343,26000000,4560,3624,5232,4590,3531
5,26000000,0.99983,0.64906,26100000,4128,3205,4808,3922,3360
5,26100000,1,0.64604,26200000,4011,3250,4829,3839,3217
5,26200000,1,0.64644,26300000,4060,3307,4555,4023,3244
5,26300000,1,0.62786,26400000,4354,3557,4987,4279,3419
5,26400000,0.996625,0.60176,26500000,4261,3737,4723,4488,3308
5,26500000,1,0.62025,26600000,7343,7019,8988,9428,7871
5,26600000,1,0.63908,26700000,4080,3248,4429,4150,3061
5,26700000,1,0.63328,26800000,4382,3319,4902,4112,3364
5,26800000,0.999517,0.63652,26900000,4191,3143,4724,3963,3209
