chr,start,mappability,gc_content,end,LL_RS2L_G1_1,LL_RS2L_G1_2,LL_RS2L_G1_3
chr4,2540000,0.794209,0.6319,2550000,1336,906,1073
chr4,2550000,0.989738,0.6966,2560000,2300,1496,1670
chr4,2560000,0.99985,0.7181,2570000,2353,1470,1663
chr4,2570000,0.979159,0.6724,2580000,2027,1351,1431
chr4,2580000,0.99845,0.5942,2590000,1555,1063,1134
chr4,2590000,0.978835,0.7102,2600000,2225,1408,1565
chr4,2600000,0.80539,0.6878,2610000,1612,1017,1156
chr4,2610000,0.923339,0.636,2620000,1348,1015,1004
chr4,2620000,0.84965,0.666,2630000,1673,986,1275
chr4,2630000,0.637862,0.5037,2640000,521,356,437
chr4,2640000,0.93695,0.6553,2650000,1615,1097,1253
chr4,2650000,0.9921,0.6996,2660000,2198,1573,1676
chr4,2660000,1,0.6647,2670000,1946,1400,1339
chr4,2670000,1,0.639,2680000,1823,1237,1390
chr4,2680000,1,0.6296,2690000,1798,1273,1227
chr4,2690000,0.897795,0.6938,2700000,1765,1071,1308
chr4,2700000,0.963529,0.6846,2710000,2114,1378,1540
chr4,2710000,1,0.6409,2720000,1730,1244,1148
chr4,2720000,0.9887,0.7069,2730000,2248,1433,1731
chr4,2730000,0.9555,0.672,2740000,1801,1186,1360
chr4,2740000,0.94611,0.6965,2750000,2189,1378,1466
chr4,2750000,0.82218,0.6545,2760000,1575,1048,1099
chr4,2760000,0.939713,0.7116,2770000,2378,1440,1703
chr4,2770000,0.951033,0.6242,2780000,1453,949,1081
chr4,2780000,0.802155,0.6433,2790000,1489,978,1088
chr4,2790000,0.992509,0.6683,2800000,1899,1305,1460
chr4,2800000,0.967448,0.653,2810000,1864,1273,1353
chr4,2810000,0.9729,0.6359,2820000,1718,1204,1268
chr4,2820000,0.9769,0.6246,2830000,1521,1047,1020
chr4,2830000,1,0.6708,2840000,2021,1398,1402
chr4,2840000,0.9002,0.6607,2850000,1789,1180,1302
chr4,2850000,0.728,0.6549,2860000,894,575,718
chr4,2860000,0.79235,0.6459,2870000,1051,704,773
chr4,2870000,0.882971,0.687,2880000,1589,1028,1216
chr4,2880000,0.939286,0.6637,2890000,1838,1214,1167
chr4,2890000,0.982387,0.6648,2900000,1908,1247,1450
chr4,2900000,0.98734,0.6277,2910000,1630,1130,1192
chr4,2910000,1,0.6492,2920000,1631,1111,1202
chr4,2920000,0.977833,0.7152,2930000,2454,1432,1667
chr4,2930000,0.87339,0.6668,2940000,1620,1010,1242
chr4,2940000,0.826148,0.6508,2950000,1349,983,1023
chr4,2950000,0.999667,0.6619,2960000,1731,1208,1383
chr4,2960000,0.989717,0.6522,2970000,1315,914,1051
chr4,2970000,0.942323,0.6491,2980000,1553,1058,1110
chr4,2980000,0.990085,0.691,2990000,1213,745,1034
chr4,2990000,1,0.6435,3000000,1899,1317,1330
chr4,3000000,0.812378,0.5925,3010000,974,759,749
chr4,3010000,0.457618,0.5354,3020000,510,324,429
chr4,3020000,0.932341,0.6323,3030000,1137,766,872
chr4,3030000,0.960883,0.6,3040000,1200,811,825
chr4,3040000,0.99685,0.6044,3050000,1233,1199,1045
chr4,3050000,0.904562,0.6653,3060000,1798,1140,1555
chr4,3060000,0.936552,0.584,3070000,1337,922,1051
chr4,3070000,0.9855,0.6219,3080000,1410,978,1025
chr4,3080000,0.891324,0.6394,3090000,1404,954,1131
chr4,3090000,0.972217,0.6583,3100000,1814,1208,1223
chr4,3100000,0.946117,0.6578,3110000,1685,1289,1206
chr4,3110000,0.99945,0.648,3120000,1927,1221,1285
chr4,3120000,0.481812,0.5515,3130000,393,251,375
chr4,3130000,0.62144,0.6034,3140000,947,606,676
chr4,3140000,0.999183,0.6917,3150000,2213,1253,1801
chr4,3150000,0.982605,0.6786,3160000,1584,865,1314
chr4,3160000,0.96715,0.6751,3170000,1931,1415,1595
chr4,3170000,0.977665,0.6904,3180000,2182,1444,1614
chr4,3180000,0.725717,0.6597,3190000,1391,874,1009
chr4,3190000,0.639251,0.6091,3200000,695,583,561
chr4,3200000,0.77913,0.6152,3210000,1332,843,1072
chr4,3210000,0.918177,0.6828,3220000,1932,1250,1556
chr4,3220000,0.935233,0.629,3230000,1523,1063,1166
chr4,3230000,0.9987,0.6408,3240000,1864,1310,1356
chr4,3240000,0.995882,0.6614,3250000,1331,907,1093
chr4,3250000,1,0.6173,3260000,1220,930,901
chr4,3260000,1,0.6366,3270000,1637,1188,1192
chr4,3270000,0.956,0.6596,3280000,1695,1159,1300
chr4,3280000,0.966941,0.6968,3290000,2109,1362,1615
chr4,3290000,0.954387,0.6312,3300000,1524,1012,1148
chr4,3300000,0.915007,0.6557,3310000,1948,1269,1489
chr4,3310000,0.968385,0.642,3320000,1726,1216,1325
chr4,3320000,0.918672,0.6379,3330000,1521,1004,1154
chr4,3330000,1,0.6168,3340000,1547,1124,1072
chr4,3340000,0.997733,0.669,3350000,2020,1354,1575
chr4,3350000,1,0.6511,3360000,1755,1179,1180
chr4,3360000,1,0.6508,3370000,1735,1285,1138
chr4,3370000,0.950651,0.6228,3380000,1601,1121,1157
chr4,3380000,0.842353,0.5411,3390000,954,675,734
chr4,3390000,0.383148,0.5585,3400000,257,162,282
chr4,3400000,0.981017,0.5514,3410000,1179,756,982
chr4,3410000,0.944352,0.5586,3420000,1109,654,836
chr4,3420000,0.99075,0.6105,3430000,1574,981,1142
chr4,3430000,0.947334,0.4951,3440000,792,558,652
chr4,3440000,0.768098,0.619,3450000,1375,824,1097
chr4,3450000,0.976533,0.6547,3460000,1800,1314,1284
chr4,3460000,1,0.6592,3470000,1788,1301,1310
chr4,3470000,1,0.58,3480000,1319,1043,945
chr4,3480000,0.843137,0.6584,3490000,1475,1048,1076
chr4,3490000,1,0.6363,3500000,2306,2633,2610
chr4,3500000,0.969392,0.6824,3510000,1986,1366,1519
chr4,3510000,1,0.6419,3520000,1729,1196,1138
chr4,3520000,1,0.6543,3530000,1757,1197,1269
chr4,3530000,1,0.5984,3540000,1481,1083,1055
chr4,3540000,0.644686,0.6096,3550000,879,563,724
chr4,3550000,0.975807,0.6485,3560000,1646,1084,1173
chr4,3560000,0.866492,0.5002,3570000,751,454,664
chr4,3570000,1,0.6109,3580000,1445,1185,1086
chr4,3580000,0.984817,0.6489,3590000,1941,1189,1454
chr4,3590000,0.955459,0.6478,3600000,1913,1262,1357
chr4,3600000,0.9889,0.6187,3610000,1497,1187,1063
chr4,3610000,0.951272,0.6085,3620000,1529,979,1120
chr4,3620000,0.828331,0.6212,3630000,1318,886,949
chr4,3630000,0.983999,0.6534,3640000,1817,1223,1301
chr4,3640000,0.68202,0.6267,3650000,785,600,663
chr4,3650000,0.93275,0.7028,3660000,2024,1171,1448
chr4,3660000,0.9803,0.6726,3670000,1974,1305,1571
chr4,3670000,0.960819,0.6595,3680000,1942,1210,1379
chr4,3680000,0.88985,0.6395,3690000,1470,968,1137
chr4,3690000,0.887208,0.6917,3700000,1592,1045,1190
chr4,3700000,0.911004,0.6524,3710000,1594,1258,1221
chr4,3710000,0.993517,0.6653,3720000,2174,1775,1600
chr4,3720000,0.994625,0.6746,3730000,1906,1325,1520
chr4,3730000,0.892464,0.661,3740000,1607,1082,1166
chr4,3740000,1,0.63,3750000,1683,1246,1187
chr4,3750000,1,0.6587,3760000,1848,1275,1294
chr4,3760000,0.995333,0.656,3770000,1767,1282,1266
chr4,3770000,0.85534,0.6891,3780000,1708,1109,1201
chr4,3780000,0.871205,0.6681,3790000,1577,1044,1181
chr4,3790000,0.637609,0.6397,3800000,566,425,550
chr4,3800000,0.916801,0.6446,3810000,1568,1109,1226
chr4,3810000,0.9898,0.6626,3820000,1680,1044,1208
chr4,3820000,0.994465,0.603,3830000,1141,779,865
chr4,3830000,1,0.5903,3840000,1567,1144,1112
chr4,3840000,0.988099,0.6654,3850000,2020,1338,1483
chr4,3850000,0.975333,0.6318,3860000,2024,1387,1575
chr4,3860000,0.948942,0.6568,3870000,1766,1196,1233
chr4,3870000,0.995717,0.6363,3880000,1644,1282,1269
chr4,3880000,0.986875,0.6465,3890000,1738,1323,1215
chr4,3890000,0.957659,0.6525,3900000,1729,1278,1321
chr4,3900000,0.961958,0.6411,3910000,1757,1247,1195
chr4,3910000,0.535604,0.5669,3920000,483,379,392
chr4,3920000,0.790897,0.5756,3930000,962,739,742
chr4,3930000,0.959411,0.631,3940000,1617,1107,1172
chr4,3940000,0.842792,0.6168,3950000,1097,871,916
chr4,3950000,0.907758,0.6319,3960000,1354,988,1119
chr4,3960000,0.99655,0.6822,3970000,2055,1406,1437
chr4,3970000,0.931683,0.6397,3980000,1793,1303,1479
chr4,3980000,0.99865,0.6229,3990000,1490,1186,1094
chr4,3990000,0.993083,0.6712,4000000,2025,1390,1371
chr4,4000000,0.868424,0.6606,4010000,1514,1096,1190
chr4,4010000,0.533495,0.6422,4020000,688,469,600
chr4,4020000,0.697211,0.628,4030000,884,651,665
chr4,4030000,0.940268,0.5511,4040000,1022,685,791
chr4,4040000,0.418443,0.588,4050000,417,252,373
chr4,4050000,0.761171,0.6109,4060000,1170,830,814
chr4,4060000,0.972217,0.6695,4070000,1823,1320,1341
chr4,4070000,0.695517,0.644,4080000,1447,959,1024
chr4,4080000,0.916344,0.695,4090000,1944,1287,1348
chr4,4090000,0.865715,0.6223,4100000,1311,810,1121
chr4,4100000,0.979422,0.6657,4110000,1930,1260,1416
chr4,4110000,0.692368,0.5695,4120000,892,638,695
chr4,4120000,0.680634,0.6049,4130000,1148,766,856
chr4,4130000,0.977332,0.6899,4140000,2182,1321,1552
chr4,4140000,0.9989,0.594,4150000,1420,1012,1070
chr4,4150000,0.945063,0.6596,4160000,1849,1186,1286
chr4,4160000,0.710833,0.6851,4170000,1067,650,769
chr4,4170000,0.842367,0.6722,4180000,1337,959,1033
chr4,4180000,0.986482,0.6978,4190000,2348,1460,1634
chr4,4190000,0.867117,0.6026,4200000,1159,828,863
chr4,4200000,0.99055,0.675,4210000,1991,1307,1390
chr4,4210000,0.871979,0.6757,4220000,1777,1125,1260
chr4,4220000,1,0.6402,4230000,1794,1279,1284
chr4,4230000,0.983263,0.7175,4240000,2485,1563,1778
chr4,4240000,1,0.6601,4250000,1854,1293,1187
chr4,4250000,0.974977,0.6693,4260000,1927,1212,1395
chr4,4260000,1,0.6923,4270000,2115,1339,1484
chr4,4270000,0.874765,0.6981,4280000,1999,1299,1384
chr4,4280000,0.9864,0.6523,4290000,2368,2041,1629
chr4,4290000,1,0.6765,4300000,2054,1421,1444
chr4,4300000,0.947156,0.5949,4310000,1464,1049,1040
chr4,4310000,0.991612,0.6501,4320000,1762,1204,1204
chr4,4320000,0.99295,0.624,4330000,1755,1268,1248
chr4,4330000,0.906237,0.6483,4340000,1572,1059,1219
chr4,4340000,0.912957,0.6235,4350000,1382,911,1117
chr4,4350000,0.972061,0.6181,4360000,1817,1206,1381
chr4,4360000,0.924812,0.514,4370000,933,616,669
chr4,4370000,0.997718,0.6878,4380000,2238,1447,1566
chr4,4380000,0.9343,0.6374,4390000,1525,982,1139
chr4,4390000,0.735287,0.7023,4400000,1454,954,1167
chr4,4400000,0.9962,0.6559,4410000,1987,1370,1503
chr4,4410000,0.9962,0.7291,4420000,2485,1511,1764
chr4,4420000,0.9964,0.6895,4430000,2257,1390,1646
chr4,4430000,0.915787,0.6873,4440000,1934,1161,1380
chr4,4440000,1,0.6601,4450000,1869,1288,1246
chr4,4450000,0.906709,0.6661,4460000,1892,1227,1374
chr4,4460000,0.756393,0.6044,4470000,964,653,648
chr4,4470000,0.9884,0.6268,4480000,1629,1140,1196
chr4,4480000,0.98805,0.6867,4490000,2144,1322,1475
chr4,4490000,0.97413,0.551,4500000,1282,858,938
chr4,4500000,0.972437,0.5064,4510000,953,716,743
chr4,4510000,0.992057,0.5724,4520000,1376,990,986
chr4,4520000,0.535266,0.5682,4530000,620,371,524
chr4,4530000,0.67392,0.5794,4540000,803,482,606
chr4,4540000,0.663982,0.4993,4550000,374,236,327
chr4,4550000,0.622302,0.5529,4560000,326,214,251
chr4,4560000,0.473857,0.5469,4570000,312,187,244
chr4,4570000,0.292412,0.5761,4580000,133,79,104
chr4,4580000,0.807281,0.5993,4590000,908,618,674
chr4,4590000,0.413618,0.6134,4600000,352,211,325
chr4,4600000,0.349844,0.5553,4610000,285,165,265
chr4,4610000,0.864574,0.6812,4620000,1562,991,1130
chr4,4620000,0.369497,0.5886,4630000,485,279,430
chr4,4630000,0.694512,0.6459,4640000,1354,881,1085
chr4,4640000,0.982802,0.6578,4650000,2039,1309,1551
chr4,4650000,0.99856,0.5882,4660000,1420,978,1103
chr4,4660000,0.98805,0.6817,4670000,2141,1298,1539
chr4,4670000,0.90125,0.6867,4680000,1691,1107,1319
chr4,4680000,0.946686,0.6025,4690000,1557,1128,1227
chr4,4690000,0.939965,0.6774,4700000,1882,1227,1383
chr4,4700000,0.928557,0.6531,4710000,1312,944,970
chr4,4710000,1,0.6573,4720000,1800,1247,1204
chr4,4720000,0.988529,0.693,4730000,2108,1407,1573
chr4,4730000,1,0.6886,4740000,2176,1373,1419
chr4,4740000,0.856774,0.6925,4750000,1683,1090,1301
chr4,4750000,0.9839,0.5973,4760000,1457,1036,1044
chr4,4760000,0.9604,0.628,4770000,1418,981,1086
chr4,4770000,0.9603,0.6433,4780000,1781,1205,1258
chr4,4780000,0.990558,0.6999,4790000,2077,1339,1627
chr4,4790000,1,0.6645,4800000,2107,1546,1796
chr4,4800000,0.978,0.6049,4810000,1481,1114,995
chr4,4810000,0.4938,0.5946,4820000,755,485,632
chr4,4820000,0.448647,0.5283,4830000,513,316,414
chr4,4830000,0.488433,0.626,4840000,46,36,37
chr4,4840000,0.592833,0.6637,4850000,459,294,464
chr4,4850000,0.566383,0.6264,4860000,225,157,172
chr4,4860000,0.4598,0.6397,4870000,96,64,91
chr4,4870000,0.56585,0.6223,4880000,163,121,184
chr4,4880000,0.585817,0.6573,4890000,470,261,414
chr4,4890000,0.5049,0.6696,4900000,162,102,158
chr4,4900000,0.653336,0.6219,4910000,744,467,604
chr4,4910000,0.9977,0.6507,4920000,1889,1231,1405
chr4,4920000,0.985221,0.7322,4930000,2314,1391,1742
chr4,4930000,0.948683,0.6691,4940000,2043,1685,1784
chr4,4940000,0.932342,0.6687,4950000,1747,1391,1436
chr4,4950000,0.965853,0.6025,4960000,1550,1111,1077
chr4,4960000,0.179387,0.5865,4970000,175,88,121
chr4,4970000,0.150553,0.5833,4980000,6,5,4
chr4,4980000,0.506862,0.5694,4990000,590,419,362
chr4,4990000,1,0.6349,5000000,1685,1161,1127
chr4,5000000,0.9883,0.6571,5010000,1768,1287,1283
chr4,5010000,0.966317,0.6645,5020000,1853,1284,1443
chr4,5020000,1,0.6459,5030000,1458,905,1066
chr4,5030000,0.934478,0.6735,5040000,1972,1261,1403
chr4,5040000,0.99045,0.6128,5050000,1709,1169,1209
chr4,5050000,0.856943,0.5554,5060000,964,645,729
chr4,5060000,0.99475,0.6657,5070000,2009,1373,1462
chr4,5070000,0.98165,0.639,5080000,1685,1080,1336
chr4,5080000,0.99765,0.6745,5090000,2094,1380,1316
chr4,5090000,0.857615,0.6455,5100000,1459,930,1099
chr4,5100000,0.811933,0.6049,5110000,1143,857,820
chr4,5110000,0.99605,0.6852,5120000,2274,1397,1622
chr4,5120000,0.845765,0.6332,5130000,1345,835,1040
chr4,5130000,0.95695,0.6188,5140000,1430,1045,989
chr4,5140000,0.9934,0.6562,5150000,1813,1304,1401
chr4,5150000,1,0.6324,5160000,1517,1049,1076
chr4,5160000,1,0.6435,5170000,1692,1313,1258
chr4,5170000,0.793229,0.6266,5180000,1388,909,1001
chr4,5180000,0.948467,0.6493,5190000,1650,1052,1200
chr4,5190000,0.936265,0.6643,5200000,1930,1248,1426
chr4,5200000,0.934271,0.6706,5210000,1712,1103,1282
chr4,5210000,0.793709,0.6076,5220000,1082,804,759
chr4,5220000,0.872708,0.6073,5230000,1216,869,928
chr4,5230000,0.799362,0.5884,5240000,1034,679,806
chr4,5240000,0.484473,0.5561,5250000,258,203,247
chr4,5250000,0.452588,0.5691,5260000,179,117,201
chr4,5260000,0.817491,0.5127,5270000,640,443,528
chr4,5270000,0.804236,0.543,5280000,727,501,592
chr4,5280000,0.392117,0.5461,5290000,485,536,674
chr4,5290000,0.289538,0.5492,5300000,172,99,142
chr4,5300000,0.14914,0.5465,5310000,57,38,66
chr4,5310000,0.164485,0.5458,5320000,70,47,77
chr4,5320000,0.221209,0.545,5330000,121,65,122
chr4,5330000,0.226456,0.5427,5340000,139,141,154
chr4,5340000,0.117289,0.5445,5350000,58,29,67
chr4,5350000,0.0968607,0.5439,5360000,78,33,78
chr4,5360000,0.0852831,0.5436,5370000,24,20,31
chr4,5370000,0.634936,0.5363,5380000,426,296,352
chr4,5380000,0.122041,0.5457,5390000,73,44,96
chr4,5390000,0.102095,0.5459,5400000,75,47,66
chr4,5400000,0.084938,0.545,5410000,27,35,43
chr4,5410000,0.100477,0.5462,5420000,21,21,47
chr4,5420000,0.0867505,0.5435,5430000,89,52,84
chr4,5430000,0.032966,0.5425,5440000,26,23,32
chr4,5440000,0.0722961,0.5441,5450000,39,31,54
chr4,5450000,0.121742,0.5424,5460000,114,57,83
chr4,5460000,0.163933,0.5438,5470000,165,125,162
chr4,5470000,0.118397,0.546,5480000,175,235,257
chr4,5480000,0.0662239,0.5464,5490000,44,39,64
chr4,5490000,0.288554,0.5452,5500000,42,35,56
chr4,5500000,0.360354,0.5451,5510000,47,21,43
chr4,5510000,0.0461894,0.548,5520000,23,14,15
chr4,5520000,0.320415,0.5119,5530000,196,106,154
chr4,5530000,0.0916673,0.545,5540000,94,126,207
chr4,5540000,0.0735654,0.5469,5550000,20,14,36
chr4,5550000,0.104081,0.5471,5560000,104,52,98
chr4,5560000,0.0918813,0.5477,5570000,67,37,78
chr4,5570000,0.0659576,0.5469,5580000,25,10,25
chr4,5580000,0.0516703,0.5494,5590000,20,12,35
chr4,5590000,0.0576741,0.5492,5600000,20,14,17
chr4,5600000,0.0625844,0.5478,5610000,18,11,34
chr4,5610000,0.0562085,0.542,5620000,24,17,33
chr4,5620000,0.0558577,0.5473,5630000,60,44,78
chr4,5630000,0.0554191,0.5462,5640000,67,29,68
chr4,5640000,0.0533894,0.5472,5650000,39,26,41
chr4,5650000,0.155211,0.5456,5660000,120,75,88
chr4,5660000,0.125443,0.5445,5670000,83,36,71
chr4,5670000,0.170873,0.546,5680000,392,572,687
chr4,5680000,0.154487,0.5469,5690000,96,77,115
chr4,5690000,0.16391,0.548,5700000,62,28,55
chr4,5700000,0.140134,0.5472,5710000,69,25,72
chr4,5710000,0.16016,0.5497,5720000,138,78,125
chr4,5720000,0.241186,0.5589,5730000,242,141,168
chr4,5730000,0.118791,0.5473,5740000,105,69,77
chr4,5740000,0.145071,0.5471,5750000,78,43,60
chr4,5750000,0.157856,0.545,5760000,86,48,83
chr4,5760000,0.0354191,0.5481,5770000,41,16,43
chr4,5770000,0.152234,0.5484,5780000,103,43,101
chr4,5780000,0.0859635,0.5451,5790000,40,24,31
chr4,5790000,0.111011,0.546,5800000,47,44,72
chr4,5800000,0.119559,0.5452,5810000,61,37,61
chr4,5810000,0.114981,0.5461,5820000,57,38,59
chr4,5820000,0.0695932,0.5455,5830000,59,36,65
chr4,5830000,0.138074,0.5447,5840000,74,46,98
chr4,5840000,0.0908096,0.5448,5850000,44,33,54
chr4,5850000,0.115795,0.5433,5860000,45,33,52
chr4,5860000,0.0598758,0.5442,5870000,26,17,41
chr4,5870000,0.338499,0.5444,5880000,37,25,43
chr4,5880000,0.0817249,0.5446,5890000,56,32,54
chr4,5890000,0.0935477,0.5451,5900000,89,78,78
chr4,5900000,0.178636,0.6774,5910000,138,79,145
chr4,5910000,0.259349,0.6849,5920000,159,81,158
chr4,5920000,0.223424,0.7069,5930000,2515,1217,1058
chr4,5930000,0.106673,0.7014,5940000,131,78,133
chr4,5940000,0.222234,0.6901,5950000,287,182,236
chr4,5950000,0.117006,0.6903,5960000,89,63,90
chr4,5960000,0.170424,0.6873,5970000,94,51,81
chr4,5970000,0.344781,0.6681,5980000,401,430,506
chr4,5980000,0.0637682,0.5454,5990000,38,25,49
chr4,5990000,0.0990652,0.5428,6000000,74,37,82
chr4,6000000,0.124501,0.541,6010000,65,40,67
chr4,6010000,0.0571616,0.5416,6020000,22,13,32
chr4,6020000,0.030497,0.5422,6030000,16,14,12
chr4,6030000,0.042957,0.5399,6040000,34,15,25
chr4,6040000,0.0767981,0.5405,6050000,76,45,45
chr4,6050000,0.158404,0.5423,6060000,93,58,76
chr4,6060000,0.113234,0.5407,6070000,36,30,42
chr4,6070000,0.103364,0.5414,6080000,58,41,58
chr4,6080000,0.0794751,0.5413,6090000,115,104,89
chr4,6090000,0.105048,0.5416,6100000,118,116,167
chr4,6100000,0.0645084,0.541,6110000,47,29,50
chr4,6110000,0.028988,0.5395,6120000,33,25,53
chr4,6120000,0.0486587,0.541,6130000,33,17,48
chr4,6130000,0.0766474,0.5409,6140000,60,45,77
chr4,6140000,0.0588005,0.5412,6150000,47,32,57
chr4,6150000,0.0473983,0.5399,6160000,33,23,41
chr4,6160000,0.0496609,0.5412,6170000,20,17,34
chr4,6170000,0.0582476,0.5413,6180000,65,51,57
chr4,6180000,0.0555875,0.5406,6190000,48,36,33
chr4,6190000,0.0698162,0.5392,6200000,33,25,50
chr4,6200000,0.063965,0.54,6210000,50,21,41
chr4,6210000,0.0630058,0.5395,6220000,98,100,92
chr4,6220000,0.0256624,0.5421,6230000,16,21,36
chr4,6230000,0.0190325,0.5399,6240000,26,19,25
chr4,6240000,0.0889851,0.6444,6250000,82,56,106
chr4,6250000,0.117021,0.6897,6260000,87,45,70
chr4,6260000,0.246509,0.6864,6270000,1675,1022,1067
chr4,6270000,0.23473,0.6775,6280000,584,439,402
chr4,6280000,0.0980568,0.6884,6290000,88,44,84
chr4,6290000,0.119993,0.6931,6300000,109,64,97
chr4,6300000,0.136197,0.7208,6310000,155,80,120
chr4,6310000,0.0890817,0.6881,6320000,58,31,36
chr4,6320000,0.0765884,0.6975,6330000,10,7,15
chr4,6330000,0.112598,0.6692,6340000,171,88,126
chr4,6340000,0.0329231,0.5399,6350000,20,23,38
chr4,6350000,0.0617195,0.5401,6360000,75,80,117
chr4,6360000,0.108359,0.5421,6370000,54,74,99
chr4,6370000,0.149886,0.544,6380000,79,60,137
chr4,6380000,0.217868,0.543,6390000,145,123,210
chr4,6390000,0.147596,0.5411,6400000,71,53,48
chr4,6400000,0.0744009,0.5416,6410000,93,54,101
chr4,6410000,0.0657639,0.5383,6420000,64,43,108
chr4,6420000,0.0550582,0.5383,6430000,37,33,45
chr4,6430000,0.116603,0.5409,6440000,95,56,88
chr4,6440000,0.04617,0.5391,6450000,55,53,87
chr4,6450000,0.0960823,0.5411,6460000,78,68,100
chr4,6460000,0.139635,0.5435,6470000,92,44,79
chr4,6470000,0.00548289,0.5411,6480000,14,6,16
chr4,6480000,0.0899367,0.5419,6490000,74,38,48
chr4,6490000,0.0775259,0.5426,6500000,35,36,26
chr4,6500000,0.0864628,0.5412,6510000,11,4,15
chr4,6510000,0.0441185,0.5417,6520000,12,5,13
chr4,6520000,0.0802621,0.5422,6530000,10,6,6
chr4,6530000,0.0961265,0.5416,6540000,57,34,55
chr4,6540000,0.00815105,0.5412,6550000,14,7,9
chr4,6550000,0.0437122,0.5438,6560000,40,28,46
chr4,6560000,0.0304215,0.5417,6570000,14,12,9
chr4,6570000,0.0189473,0.5423,6580000,17,14,8
chr4,6580000,0.166247,0.5436,6590000,64,90,51
chr4,6590000,0.32577,0.5412,6600000,43,37,26
chr4,6600000,0.0680584,0.5412,6610000,23,17,16
chr4,6610000,0.0194243,0.5424,6620000,28,21,22
chr4,6620000,0.0362709,0.5413,6630000,22,10,14
chr4,6630000,0.0286884,0.5416,6640000,33,15,30
chr4,6640000,0.0629472,0.5431,6650000,63,35,60
chr4,6650000,0.0400756,0.5425,6660000,27,20,23
chr4,6660000,0.12706,0.5424,6670000,93,77,98
chr4,6670000,0.118275,0.5405,6680000,1299,2352,1816
chr4,6680000,0.0578143,0.5426,6690000,31,15,36
chr4,6690000,0.0775083,0.5419,6700000,82,52,78
chr4,6700000,0.178067,0.5424,6710000,143,111,118
chr4,6710000,0.541211,0.541,6720000,359,290,335
chr4,6720000,0.838407,0.5421,6730000,680,454,596
chr4,6730000,0.950915,0.5358,6740000,1237,1010,1086
chr4,6740000,0.901222,0.5566,6750000,928,685,853
chr4,6750000,0.709775,0.5802,6760000,749,556,729
chr4,6760000,0.298382,0.5868,6770000,325,203,318
chr4,6770000,0.794176,0.5446,6780000,951,733,693
chr4,6780000,0.99865,0.5986,6790000,1497,1135,1155
chr4,6790000,1,0.6304,6800000,1610,1217,1101
chr4,6800000,0.857662,0.6534,6810000,1574,1090,1141
chr4,6810000,0.277074,0.5475,6820000,189,124,203
chr4,6820000,1,0.5532,6830000,1216,991,856
chr4,6830000,1,0.6273,6840000,1712,1187,1224
chr4,6840000,0.713152,0.6343,6850000,1020,704,757
chr4,6850000,0.760454,0.6342,6860000,1030,669,813
chr4,6860000,0.96926,0.6905,6870000,2205,1397,1713
chr4,6870000,0.897955,0.6482,6880000,1599,1121,1192
chr4,6880000,0.965983,0.6324,6890000,1571,1107,1204
chr4,6890000,0.999025,0.6427,6900000,1861,1268,1386
chr4,6900000,0.748127,0.6679,6910000,1253,789,943
chr4,6910000,1,0.6284,6920000,1656,1237,1133
chr4,6920000,0.7967,0.6338,6930000,1270,895,934
chr4,6930000,0.842877,0.6617,6940000,1685,1085,1208
chr4,6940000,0.979209,0.6443,6950000,1725,1301,1392
chr4,6950000,0.949529,0.6663,6960000,1982,1227,1421
chr4,6960000,1,0.6085,6970000,741,488,573
chr4,6970000,0.887249,0.6215,6980000,5948,6651,3740
chr4,6980000,0.546715,0.6481,6990000,211,118,203
chr4,6990000,0.538343,0.6424,7000000,258,172,201
chr4,7000000,0.776392,0.7225,7010000,1517,843,1182
chr4,7010000,0.9995,0.6901,7020000,2704,1308,1560
chr4,7020000,1,0.6464,7030000,2527,1285,1347
chr4,7030000,0.95345,0.648,7040000,2358,1126,1296
chr4,7040000,0.8973,0.7096,7050000,2301,1132,1370
chr4,7050000,0.998655,0.6498,7060000,2553,1326,1424
chr4,7060000,0.975577,0.645,7070000,2220,1138,1248
chr4,7070000,1,0.6183,7080000,1978,1031,978
chr4,7080000,1,0.6449,7090000,2258,1235,1202
chr4,7090000,1,0.6834,7100000,2842,1470,1525
chr4,7100000,1,0.6604,7110000,2480,1196,1328
chr4,7110000,0.95226,0.6814,7120000,2609,1270,1476
chr4,7120000,0.79374,0.6458,7130000,1936,910,1092
chr4,7130000,0.5623,0.5472,7140000,733,393,466
chr4,7140000,0.985437,0.6126,7150000,1917,1070,1095
chr4,7150000,1,0.6217,7160000,1838,1093,991
chr4,7160000,0.937458,0.6366,7170000,1870,966,1039
chr4,7170000,0.991983,0.7199,7180000,3060,1490,1627
chr4,7180000,0.997327,0.6997,7190000,2918,1472,1452
chr4,7190000,0.9874,0.6277,7200000,2218,1104,1173
chr4,7200000,0.855085,0.6414,7210000,2095,1123,1135
chr4,7210000,0.529774,0.5803,7220000,702,383,415
chr4,7220000,0.609139,0.5985,7230000,1295,594,731
chr4,7230000,0.91675,0.5777,7240000,1480,843,930
chr4,7240000,0.993172,0.5837,7250000,1849,1076,980
chr4,7250000,0.418904,0.6153,7260000,640,333,359
chr4,7260000,0.68619,0.6756,7270000,2000,888,1129
chr4,7270000,0.983283,0.6762,7280000,2558,1255,1407
chr4,7280000,0.9954,0.665,7290000,2448,1261,1303
chr4,7290000,0.883332,0.6296,7300000,1729,917,1005
